"r1filename","r2filename","sampleid","r1srafolder","r2srafolder","unit","platform","datereleased"
"21093FL-01-02-02_S96_L002_R1_001.fastq.gz","21093FL-01-02-02_S96_L002_R2_001.fastq.gz","MLFH421220180506","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-07-27-ath-release-09/21093-01-lane-1-2/21093FL-01-02-02_S96_L002_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-07-27-ath-release-09/21093-01-lane-1-2/21093FL-01-02-02_S96_L002_R2_001.fastq.gz",1,"ILLUMINA","2021-07-27-ath-release-09"
"MLFH430120180206_CKDL210001607-1a-AK34068-AK8965_HFLJCCCX2_L3_1.fq.gz","MLFH430120180206_CKDL210001607-1a-AK34068-AK8965_HFLJCCCX2_L3_2.fq.gz","MLFH430120180206","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH430120180206/MLFH430120180206_CKDL210001607-1a-AK34068-AK8965_HFLJCCCX2_L3_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH430120180206/MLFH430120180206_CKDL210001607-1a-AK34068-AK8965_HFLJCCCX2_L3_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH430120180206_CKDL210001607-1a-AK34068-AK8965_HFVL3CCX2_L4_1.fq.gz","MLFH430120180206_CKDL210001607-1a-AK34068-AK8965_HFVL3CCX2_L4_2.fq.gz","MLFH430120180206","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH430120180206/MLFH430120180206_CKDL210001607-1a-AK34068-AK8965_HFVL3CCX2_L4_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH430120180206/MLFH430120180206_CKDL210001607-1a-AK34068-AK8965_HFVL3CCX2_L4_2.fq.gz",2,"ILLUMINA","2021-04-03-ath-release-05"
"MLFH430120180221_CKDL210001607-1a-AK31398-AK8965_HFLJCCCX2_L3_1.fq.gz","MLFH430120180221_CKDL210001607-1a-AK31398-AK8965_HFLJCCCX2_L3_2.fq.gz","MLFH430120180221","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH430120180221/MLFH430120180221_CKDL210001607-1a-AK31398-AK8965_HFLJCCCX2_L3_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH430120180221/MLFH430120180221_CKDL210001607-1a-AK31398-AK8965_HFLJCCCX2_L3_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH430120180221_CKDL210001607-1a-AK31398-AK8965_HFVL3CCX2_L4_1.fq.gz","MLFH430120180221_CKDL210001607-1a-AK31398-AK8965_HFVL3CCX2_L4_2.fq.gz","MLFH430120180221","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH430120180221/MLFH430120180221_CKDL210001607-1a-AK31398-AK8965_HFVL3CCX2_L4_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH430120180221/MLFH430120180221_CKDL210001607-1a-AK31398-AK8965_HFVL3CCX2_L4_2.fq.gz",2,"ILLUMINA","2021-04-03-ath-release-05"
"MLFH430120180314_CKDL210001607-1a-AK7838-AK8965_HFLJCCCX2_L3_1.fq.gz","MLFH430120180314_CKDL210001607-1a-AK7838-AK8965_HFLJCCCX2_L3_2.fq.gz","MLFH430120180314","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH430120180314/MLFH430120180314_CKDL210001607-1a-AK7838-AK8965_HFLJCCCX2_L3_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH430120180314/MLFH430120180314_CKDL210001607-1a-AK7838-AK8965_HFLJCCCX2_L3_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH430120180314_CKDL210001607-1a-AK7838-AK8965_HFVL3CCX2_L4_1.fq.gz","MLFH430120180314_CKDL210001607-1a-AK7838-AK8965_HFVL3CCX2_L4_2.fq.gz","MLFH430120180314","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH430120180314/MLFH430120180314_CKDL210001607-1a-AK7838-AK8965_HFVL3CCX2_L4_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH430120180314/MLFH430120180314_CKDL210001607-1a-AK7838-AK8965_HFVL3CCX2_L4_2.fq.gz",2,"ILLUMINA","2021-04-03-ath-release-05"
"MLFH430120180328_CKDL210001607-1a-AK34069-AK8965_HFLJCCCX2_L3_1.fq.gz","MLFH430120180328_CKDL210001607-1a-AK34069-AK8965_HFLJCCCX2_L3_2.fq.gz","MLFH430120180328","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH430120180328/MLFH430120180328_CKDL210001607-1a-AK34069-AK8965_HFLJCCCX2_L3_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH430120180328/MLFH430120180328_CKDL210001607-1a-AK34069-AK8965_HFLJCCCX2_L3_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH430120180328_CKDL210001607-1a-AK34069-AK8965_HFVL3CCX2_L4_1.fq.gz","MLFH430120180328_CKDL210001607-1a-AK34069-AK8965_HFVL3CCX2_L4_2.fq.gz","MLFH430120180328","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH430120180328/MLFH430120180328_CKDL210001607-1a-AK34069-AK8965_HFVL3CCX2_L4_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH430120180328/MLFH430120180328_CKDL210001607-1a-AK34069-AK8965_HFVL3CCX2_L4_2.fq.gz",2,"ILLUMINA","2021-04-03-ath-release-05"
"MLFH430120190228_CKDL210001607-1a-AK33987-AK24534_HFLJCCCX2_L3_1.fq.gz","MLFH430120190228_CKDL210001607-1a-AK33987-AK24534_HFLJCCCX2_L3_2.fq.gz","MLFH430120190228","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH430120190228/MLFH430120190228_CKDL210001607-1a-AK33987-AK24534_HFLJCCCX2_L3_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH430120190228/MLFH430120190228_CKDL210001607-1a-AK33987-AK24534_HFLJCCCX2_L3_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH430120190228_CKDL210001607-1a-AK33987-AK24534_HFVL3CCX2_L4_1.fq.gz","MLFH430120190228_CKDL210001607-1a-AK33987-AK24534_HFVL3CCX2_L4_2.fq.gz","MLFH430120190228","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH430120190228/MLFH430120190228_CKDL210001607-1a-AK33987-AK24534_HFVL3CCX2_L4_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH430120190228/MLFH430120190228_CKDL210001607-1a-AK33987-AK24534_HFVL3CCX2_L4_2.fq.gz",2,"ILLUMINA","2021-04-03-ath-release-05"
"MLFH430120190314_CKDL210001607-1a-AK28238-AK24534_HFLJCCCX2_L3_1.fq.gz","MLFH430120190314_CKDL210001607-1a-AK28238-AK24534_HFLJCCCX2_L3_2.fq.gz","MLFH430120190314","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH430120190314/MLFH430120190314_CKDL210001607-1a-AK28238-AK24534_HFLJCCCX2_L3_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH430120190314/MLFH430120190314_CKDL210001607-1a-AK28238-AK24534_HFLJCCCX2_L3_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH430120190314_CKDL210001607-1a-AK28238-AK24534_HFVL3CCX2_L4_1.fq.gz","MLFH430120190314_CKDL210001607-1a-AK28238-AK24534_HFVL3CCX2_L4_2.fq.gz","MLFH430120190314","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH430120190314/MLFH430120190314_CKDL210001607-1a-AK28238-AK24534_HFVL3CCX2_L4_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH430120190314/MLFH430120190314_CKDL210001607-1a-AK28238-AK24534_HFVL3CCX2_L4_2.fq.gz",2,"ILLUMINA","2021-04-03-ath-release-05"
"MLFH430220180206_CKDL210001607-1a-AK34070-AK8965_HFLJCCCX2_L3_1.fq.gz","MLFH430220180206_CKDL210001607-1a-AK34070-AK8965_HFLJCCCX2_L3_2.fq.gz","MLFH430220180206","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH430220180206/MLFH430220180206_CKDL210001607-1a-AK34070-AK8965_HFLJCCCX2_L3_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH430220180206/MLFH430220180206_CKDL210001607-1a-AK34070-AK8965_HFLJCCCX2_L3_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH430220180206_CKDL210001607-1a-AK34070-AK8965_HFVL3CCX2_L4_1.fq.gz","MLFH430220180206_CKDL210001607-1a-AK34070-AK8965_HFVL3CCX2_L4_2.fq.gz","MLFH430220180206","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH430220180206/MLFH430220180206_CKDL210001607-1a-AK34070-AK8965_HFVL3CCX2_L4_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH430220180206/MLFH430220180206_CKDL210001607-1a-AK34070-AK8965_HFVL3CCX2_L4_2.fq.gz",2,"ILLUMINA","2021-04-03-ath-release-05"
"MLFH430220180221_CKDL210001607-1a-7UDI1539-AK8965_HFLJCCCX2_L3_1.fq.gz","MLFH430220180221_CKDL210001607-1a-7UDI1539-AK8965_HFLJCCCX2_L3_2.fq.gz","MLFH430220180221","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH430220180221/MLFH430220180221_CKDL210001607-1a-7UDI1539-AK8965_HFLJCCCX2_L3_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH430220180221/MLFH430220180221_CKDL210001607-1a-7UDI1539-AK8965_HFLJCCCX2_L3_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH430220180221_CKDL210001607-1a-7UDI1539-AK8965_HFVL3CCX2_L4_1.fq.gz","MLFH430220180221_CKDL210001607-1a-7UDI1539-AK8965_HFVL3CCX2_L4_2.fq.gz","MLFH430220180221","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH430220180221/MLFH430220180221_CKDL210001607-1a-7UDI1539-AK8965_HFVL3CCX2_L4_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH430220180221/MLFH430220180221_CKDL210001607-1a-7UDI1539-AK8965_HFVL3CCX2_L4_2.fq.gz",2,"ILLUMINA","2021-04-03-ath-release-05"
"MLFH430220180314_CKDL210001607-1a-7UDI1971-AK8965_HFLJCCCX2_L3_1.fq.gz","MLFH430220180314_CKDL210001607-1a-7UDI1971-AK8965_HFLJCCCX2_L3_2.fq.gz","MLFH430220180314","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH430220180314/MLFH430220180314_CKDL210001607-1a-7UDI1971-AK8965_HFLJCCCX2_L3_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH430220180314/MLFH430220180314_CKDL210001607-1a-7UDI1971-AK8965_HFLJCCCX2_L3_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH430220180314_CKDL210001607-1a-7UDI1971-AK8965_HFVL3CCX2_L4_1.fq.gz","MLFH430220180314_CKDL210001607-1a-7UDI1971-AK8965_HFVL3CCX2_L4_2.fq.gz","MLFH430220180314","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH430220180314/MLFH430220180314_CKDL210001607-1a-7UDI1971-AK8965_HFVL3CCX2_L4_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH430220180314/MLFH430220180314_CKDL210001607-1a-7UDI1971-AK8965_HFVL3CCX2_L4_2.fq.gz",2,"ILLUMINA","2021-04-03-ath-release-05"
"MLFH430220180328_CKDL210001607-1a-AK11638-AK24534_HFLJCCCX2_L3_1.fq.gz","MLFH430220180328_CKDL210001607-1a-AK11638-AK24534_HFLJCCCX2_L3_2.fq.gz","MLFH430220180328","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH430220180328/MLFH430220180328_CKDL210001607-1a-AK11638-AK24534_HFLJCCCX2_L3_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-02-15-ath-release-02/raw_data/MLFH430220180328/MLFH430220180328_CKDL210001607-1a-AK11638-AK24534_HFLJCCCX2_L3_2.fq.gz",1,"ILLUMINA","2021-02-15-ath-release-02"
"MLFH430220180328_CKDL210001607-1a-AK11638-AK24534_HFVL3CCX2_L4_1.fq.gz","MLFH430220180328_CKDL210001607-1a-AK11638-AK24534_HFVL3CCX2_L4_2.fq.gz","MLFH430220180328","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH430220180328/MLFH430220180328_CKDL210001607-1a-AK11638-AK24534_HFVL3CCX2_L4_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-03-ath-release-05/raw_data/MLFH430220180328/MLFH430220180328_CKDL210001607-1a-AK11638-AK24534_HFVL3CCX2_L4_2.fq.gz",2,"ILLUMINA","2021-04-03-ath-release-05"
"21093FL-02-01-52_S52_L001_R1_001.fastq.gz","21093FL-02-01-52_S52_L001_R2_001.fastq.gz","MLFH430220200309","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-52_S52_L001_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-52_S52_L001_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"MLFH430320180206_CKDL210004258-1a-AK34068-AK26896_HFVN3CCX2_L3_1.fq.gz","MLFH430320180206_CKDL210004258-1a-AK34068-AK26896_HFVN3CCX2_L3_2.fq.gz","MLFH430320180206","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-03-24-ath-release-04/raw_data/MLFH430320180206/MLFH430320180206_CKDL210004258-1a-AK34068-AK26896_HFVN3CCX2_L3_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-03-24-ath-release-04/raw_data/MLFH430320180206/MLFH430320180206_CKDL210004258-1a-AK34068-AK26896_HFVN3CCX2_L3_2.fq.gz",1,"ILLUMINA","2021-03-24-ath-release-04"
"MLFH430320180221_CKDL210004258-1a-AK31398-AK26896_HFVN3CCX2_L3_1.fq.gz","MLFH430320180221_CKDL210004258-1a-AK31398-AK26896_HFVN3CCX2_L3_2.fq.gz","MLFH430320180221","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-03-24-ath-release-04/raw_data/MLFH430320180221/MLFH430320180221_CKDL210004258-1a-AK31398-AK26896_HFVN3CCX2_L3_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-03-24-ath-release-04/raw_data/MLFH430320180221/MLFH430320180221_CKDL210004258-1a-AK31398-AK26896_HFVN3CCX2_L3_2.fq.gz",1,"ILLUMINA","2021-03-24-ath-release-04"
"MLFH430320180314_CKDL210004258-1a-AK7838-AK26896_HFVN3CCX2_L3_1.fq.gz","MLFH430320180314_CKDL210004258-1a-AK7838-AK26896_HFVN3CCX2_L3_2.fq.gz","MLFH430320180314","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-03-24-ath-release-04/raw_data/MLFH430320180314/MLFH430320180314_CKDL210004258-1a-AK7838-AK26896_HFVN3CCX2_L3_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-03-24-ath-release-04/raw_data/MLFH430320180314/MLFH430320180314_CKDL210004258-1a-AK7838-AK26896_HFVN3CCX2_L3_2.fq.gz",1,"ILLUMINA","2021-03-24-ath-release-04"
"MLFH430320190328_CKDL210006835-1a-AK10689-AK9050_HFH7VCCX2_L6_1.fq.gz","MLFH430320190328_CKDL210006835-1a-AK10689-AK9050_HFH7VCCX2_L6_2.fq.gz","MLFH430320190328","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH430320190328/MLFH430320190328_CKDL210006835-1a-AK10689-AK9050_HFH7VCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH430320190328/MLFH430320190328_CKDL210006835-1a-AK10689-AK9050_HFH7VCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"MLFH430420180206_CKDL210006835-1a-AK11638-AK9050_HFH7VCCX2_L6_1.fq.gz","MLFH430420180206_CKDL210006835-1a-AK11638-AK9050_HFH7VCCX2_L6_2.fq.gz","MLFH430420180206","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH430420180206/MLFH430420180206_CKDL210006835-1a-AK11638-AK9050_HFH7VCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH430420180206/MLFH430420180206_CKDL210006835-1a-AK11638-AK9050_HFH7VCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"MLFH430420180221_CKDL210006835-1a-AK33987-AK9050_HFH7VCCX2_L6_1.fq.gz","MLFH430420180221_CKDL210006835-1a-AK33987-AK9050_HFH7VCCX2_L6_2.fq.gz","MLFH430420180221","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH430420180221/MLFH430420180221_CKDL210006835-1a-AK33987-AK9050_HFH7VCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH430420180221/MLFH430420180221_CKDL210006835-1a-AK33987-AK9050_HFH7VCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"MLFH430420180314_CKDL210006835-1a-AK28238-AK9050_HFH7VCCX2_L6_1.fq.gz","MLFH430420180314_CKDL210006835-1a-AK28238-AK9050_HFH7VCCX2_L6_2.fq.gz","MLFH430420180314","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH430420180314/MLFH430420180314_CKDL210006835-1a-AK28238-AK9050_HFH7VCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH430420180314/MLFH430420180314_CKDL210006835-1a-AK28238-AK9050_HFH7VCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"MLFH430420180328_CKDL210006835-1a-AK9787-AK9050_HFH7VCCX2_L6_1.fq.gz","MLFH430420180328_CKDL210006835-1a-AK9787-AK9050_HFH7VCCX2_L6_2.fq.gz","MLFH430420180328","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH430420180328/MLFH430420180328_CKDL210006835-1a-AK9787-AK9050_HFH7VCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH430420180328/MLFH430420180328_CKDL210006835-1a-AK9787-AK9050_HFH7VCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"MLFH430420190228_CKDL210006835-1a-AK34068-AK9050_HFH7VCCX2_L6_1.fq.gz","MLFH430420190228_CKDL210006835-1a-AK34068-AK9050_HFH7VCCX2_L6_2.fq.gz","MLFH430420190228","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH430420190228/MLFH430420190228_CKDL210006835-1a-AK34068-AK9050_HFH7VCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH430420190228/MLFH430420190228_CKDL210006835-1a-AK34068-AK9050_HFH7VCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"MLFH430420190314_CKDL210006835-1a-AK31398-AK9050_HFH7VCCX2_L6_1.fq.gz","MLFH430420190314_CKDL210006835-1a-AK31398-AK9050_HFH7VCCX2_L6_2.fq.gz","MLFH430420190314","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH430420190314/MLFH430420190314_CKDL210006835-1a-AK31398-AK9050_HFH7VCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH430420190314/MLFH430420190314_CKDL210006835-1a-AK31398-AK9050_HFH7VCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"MLFH430420190328_CKDL210006835-1a-AK7838-AK9050_HFH7VCCX2_L6_1.fq.gz","MLFH430420190328_CKDL210006835-1a-AK7838-AK9050_HFH7VCCX2_L6_2.fq.gz","MLFH430420190328","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH430420190328/MLFH430420190328_CKDL210006835-1a-AK7838-AK9050_HFH7VCCX2_L6_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH430420190328/MLFH430420190328_CKDL210006835-1a-AK7838-AK9050_HFH7VCCX2_L6_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"21093FL-02-01-53_S53_L001_R1_001.fastq.gz","21093FL-02-01-53_S53_L001_R2_001.fastq.gz","MLFH430420200224","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-53_S53_L001_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-53_S53_L001_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"21093FL-02-01-54_S54_L001_R1_001.fastq.gz","21093FL-02-01-54_S54_L001_R2_001.fastq.gz","MLFH430420200309","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-54_S54_L001_R1_001.fastq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-12-06-ath-release-11/21093-02/21093FL-02-01-54_S54_L001_R2_001.fastq.gz",1,"ILLUMINA","2021-12-06-ath-release-11"
"MLFH430520180206_CKDL210006837-1a-AK33987-AK26896_HFH7VCCX2_L8_1.fq.gz","MLFH430520180206_CKDL210006837-1a-AK33987-AK26896_HFH7VCCX2_L8_2.fq.gz","MLFH430520180206","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH430520180206/MLFH430520180206_CKDL210006837-1a-AK33987-AK26896_HFH7VCCX2_L8_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH430520180206/MLFH430520180206_CKDL210006837-1a-AK33987-AK26896_HFH7VCCX2_L8_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
"MLFH430520180221_CKDL210006837-1a-AK28238-AK26896_HFH7VCCX2_L8_1.fq.gz","MLFH430520180221_CKDL210006837-1a-AK28238-AK26896_HFH7VCCX2_L8_2.fq.gz","MLFH430520180221","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH430520180221/MLFH430520180221_CKDL210006837-1a-AK28238-AK26896_HFH7VCCX2_L8_1.fq.gz","/Carnegie/DPB/Data/Shared/Labs/Moi/Everyone/SRA/grenenet-phase1/2021-04-21-ath-release-06/raw_data/MLFH430520180221/MLFH430520180221_CKDL210006837-1a-AK28238-AK26896_HFH7VCCX2_L8_2.fq.gz",1,"ILLUMINA","2021-04-21-ath-release-06"
