fastq sample_id sra_folder date_released id unit_seq_run release_lane
MLFH430120180206_CKDL210001607-1a-AK34068-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430120180206 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH430120180206 2 L3
MLFH430120180206_CKDL210001607-1a-AK34068-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH430120180206 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH430120180206 2 L4
MLFH430120180221_CKDL210001607-1a-AK31398-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430120180221 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH430120180221 1 L3
MLFH430120180221_CKDL210001607-1a-AK31398-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430120180221 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH430120180221 2 L3
MLFH430120180221_CKDL210001607-1a-AK31398-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH430120180221 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH430120180221 2 L4
MLFH430120180314_CKDL210001607-1a-AK7838-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430120180314 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH430120180314 1 L3
MLFH430120180314_CKDL210001607-1a-AK7838-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430120180314 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH430120180314 2 L3
MLFH430120180314_CKDL210001607-1a-AK7838-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH430120180314 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH430120180314 2 L4
MLFH430120180328_CKDL210001607-1a-AK34069-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430120180328 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH430120180328 1 L3
MLFH430120180328_CKDL210001607-1a-AK34069-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430120180328 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH430120180328 2 L3
MLFH430120180328_CKDL210001607-1a-AK34069-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH430120180328 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH430120180328 2 L4
MLFH430120190228_CKDL210001607-1a-AK33987-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH430120190228 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH430120190228 1 L3
MLFH430120190228_CKDL210001607-1a-AK33987-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH430120190228 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH430120190228 2 L3
MLFH430120190228_CKDL210001607-1a-AK33987-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH430120190228 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH430120190228 2 L4
MLFH430120190314_CKDL210001607-1a-AK28238-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH430120190314 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH430120190314 1 L3
MLFH430120190314_CKDL210001607-1a-AK28238-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH430120190314 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH430120190314 2 L3
MLFH430120190314_CKDL210001607-1a-AK28238-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH430120190314 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH430120190314 2 L4
MLFH430220180206_CKDL210001607-1a-AK34070-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430220180206 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH430220180206 1 L3
MLFH430220180206_CKDL210001607-1a-AK34070-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430220180206 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH430220180206 2 L3
MLFH430220180206_CKDL210001607-1a-AK34070-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH430220180206 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH430220180206 2 L4
MLFH430220180221_CKDL210001607-1a-7UDI1539-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430220180221 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH430220180221 1 L3
MLFH430220180221_CKDL210001607-1a-7UDI1539-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430220180221 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH430220180221 2 L3
MLFH430220180221_CKDL210001607-1a-7UDI1539-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH430220180221 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH430220180221 2 L4
MLFH430220180314_CKDL210001607-1a-7UDI1971-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430220180314 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH430220180314 1 L3
MLFH430220180314_CKDL210001607-1a-7UDI1971-AK8965_HFLJCCCX2_L3_1.fq.gz MLFH430220180314 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH430220180314 2 L3
MLFH430220180314_CKDL210001607-1a-7UDI1971-AK8965_HFVL3CCX2_L4_1.fq.gz MLFH430220180314 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH430220180314 2 L4
MLFH430220180328_CKDL210001607-1a-AK11638-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH430220180328 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH430220180328 1 L3
MLFH430220180328_CKDL210001607-1a-AK11638-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH430220180328 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH430220180328 2 L3
MLFH430220180328_CKDL210001607-1a-AK11638-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH430220180328 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH430220180328 2 L4
MLFH430320180206_CKDL210004258-1a-AK34068-AK26896_HFVN3CCX2_L3_1.fq.gz MLFH430320180206 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH430320180206 1 L3
MLFH430320180221_CKDL210004258-1a-AK31398-AK26896_HFVN3CCX2_L3_1.fq.gz MLFH430320180221 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH430320180221 1 L3
MLFH430320180314_CKDL210004258-1a-AK7838-AK26896_HFVN3CCX2_L3_1.fq.gz MLFH430320180314 2021-03-24-ath-greneone-release-04 2021-03-24 MLFH430320180314 1 L3
MLFH450120180327_CKDL210001607-1a-AK9787-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120180327 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH450120180327 1 L3
MLFH450120180327_CKDL210001607-1a-AK9787-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120180327 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH450120180327 2 L3
MLFH450120180327_CKDL210001607-1a-AK9787-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH450120180327 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH450120180327 2 L4
MLFH450120180411_CKDL210001607-1a-AK10689-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120180411 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH450120180411 1 L3
MLFH450120180411_CKDL210001607-1a-AK10689-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120180411 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH450120180411 2 L3
MLFH450120180411_CKDL210001607-1a-AK10689-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH450120180411 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH450120180411 2 L4
MLFH450120180425_CKDL210001607-1a-AK34068-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120180425 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH450120180425 1 L3
MLFH450120180425_CKDL210001607-1a-AK34068-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120180425 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH450120180425 2 L3
MLFH450120180425_CKDL210001607-1a-AK34068-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH450120180425 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH450120180425 2 L4
MLFH450120190115_CKDL210001607-1a-AK34069-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120190115 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH450120190115 1 L3
MLFH450120190115_CKDL210001607-1a-AK34069-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120190115 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH450120190115 2 L3
MLFH450120190115_CKDL210001607-1a-AK34069-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH450120190115 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH450120190115 2 L4
MLFH450120190131_CKDL210001607-1a-AK34070-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120190131 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH450120190131 1 L3
MLFH450120190131_CKDL210001607-1a-AK34070-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120190131 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH450120190131 2 L3
MLFH450120190131_CKDL210001607-1a-AK34070-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH450120190131 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH450120190131 2 L4
MLFH450120190215_CKDL210001607-1a-7UDI1539-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120190215 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH450120190215 1 L3
MLFH450120190215_CKDL210001607-1a-7UDI1539-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120190215 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH450120190215 2 L3
MLFH450120190215_CKDL210001607-1a-7UDI1539-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH450120190215 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH450120190215 2 L4
MLFH450120190304_CKDL210001607-1a-7UDI1971-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120190304 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH450120190304 1 L3
MLFH450120190304_CKDL210001607-1a-7UDI1971-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450120190304 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH450120190304 2 L3
MLFH450120190304_CKDL210001607-1a-7UDI1971-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH450120190304 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH450120190304 2 L4
MLFH450220180411_CKDL210001607-1a-AK31398-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450220180411 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH450220180411 1 L3
MLFH450220180411_CKDL210001607-1a-AK31398-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450220180411 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH450220180411 2 L3
MLFH450220180411_CKDL210001607-1a-AK31398-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH450220180411 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH450220180411 2 L4
MLFH450220180425_CKDL210001607-1a-AK7838-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450220180425 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH450220180425 1 L3
MLFH450220180425_CKDL210001607-1a-AK7838-AK24534_HFLJCCCX2_L3_1.fq.gz MLFH450220180425 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH450220180425 2 L3
MLFH450220180425_CKDL210001607-1a-AK7838-AK24534_HFVL3CCX2_L4_1.fq.gz MLFH450220180425 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH450220180425 2 L4
MLFH460120180404_CKDL210001607-1a-AK11638-AK26896_HFLJCCCX2_L3_1.fq.gz MLFH460120180404 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH460120180404 1 L3
MLFH460120180404_CKDL210001607-1a-AK11638-AK26896_HFLJCCCX2_L3_1.fq.gz MLFH460120180404 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460120180404 2 L3
MLFH460120180404_CKDL210001607-1a-AK11638-AK26896_HFVL3CCX2_L4_1.fq.gz MLFH460120180404 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460120180404 2 L4
MLFH460120180418_CKDL210001607-1a-AK33987-AK26896_HFLJCCCX2_L3_1.fq.gz MLFH460120180418 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH460120180418 1 L3
MLFH460120180418_CKDL210001607-1a-AK33987-AK26896_HFLJCCCX2_L3_1.fq.gz MLFH460120180418 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460120180418 2 L3
MLFH460120180418_CKDL210001607-1a-AK33987-AK26896_HFVL3CCX2_L4_1.fq.gz MLFH460120180418 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460120180418 2 L4
MLFH460120180502_CKDL210001607-1a-AK28238-AK26896_HFLJCCCX2_L3_1.fq.gz MLFH460120180502 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH460120180502 1 L3
MLFH460120180502_CKDL210001607-1a-AK28238-AK26896_HFLJCCCX2_L3_1.fq.gz MLFH460120180502 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460120180502 2 L3
MLFH460120180502_CKDL210001607-1a-AK28238-AK26896_HFVL3CCX2_L4_1.fq.gz MLFH460120180502 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460120180502 2 L4
MLFH460120180516_CKDL210001607-1a-AK9787-AK26896_HFLJCCCX2_L3_1.fq.gz MLFH460120180516 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH460120180516 1 L3
MLFH460120180516_CKDL210001607-1a-AK9787-AK26896_HFLJCCCX2_L3_1.fq.gz MLFH460120180516 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460120180516 2 L3
MLFH460120180516_CKDL210001607-1a-AK9787-AK26896_HFVL3CCX2_L4_1.fq.gz MLFH460120180516 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460120180516 2 L4
MLFH460120190410_CKDL210001608-1a-AK11638-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH460120190410 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH460120190410 1 L4
MLFH460120190410_CKDL210001608-1a-AK11638-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH460120190410 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460120190410 2 L4
MLFH460120190410_CKDL210001608-1a-AK11638-AK9050_HFVL3CCX2_L5_1.fq.gz MLFH460120190410 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460120190410 2 L5
MLFH460120190424_CKDL210001608-1a-AK33987-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH460120190424 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH460120190424 1 L4
MLFH460120190424_CKDL210001608-1a-AK33987-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH460120190424 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460120190424 2 L4
MLFH460120190424_CKDL210001608-1a-AK33987-AK9050_HFVL3CCX2_L5_1.fq.gz MLFH460120190424 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460120190424 2 L5
MLFH460120190508_CKDL210001608-1a-AK28238-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH460120190508 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH460120190508 1 L4
MLFH460120190508_CKDL210001608-1a-AK28238-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH460120190508 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460120190508 2 L4
MLFH460120190508_CKDL210001608-1a-AK28238-AK9050_HFVL3CCX2_L5_1.fq.gz MLFH460120190508 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460120190508 2 L5
MLFH460120190522_CKDL210001608-1a-AK9787-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH460120190522 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH460120190522 1 L4
MLFH460120190522_CKDL210001608-1a-AK9787-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH460120190522 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460120190522 2 L4
MLFH460120190522_CKDL210001608-1a-AK9787-AK9050_HFVL3CCX2_L5_1.fq.gz MLFH460120190522 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460120190522 2 L5
MLFH460220180404_CKDL210001607-1a-AK10689-AK26896_HFLJCCCX2_L3_1.fq.gz MLFH460220180404 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH460220180404 1 L3
MLFH460220180404_CKDL210001607-1a-AK10689-AK26896_HFLJCCCX2_L3_1.fq.gz MLFH460220180404 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460220180404 2 L3
MLFH460220180404_CKDL210001607-1a-AK10689-AK26896_HFVL3CCX2_L4_1.fq.gz MLFH460220180404 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460220180404 2 L4
MLFH460220180418_CKDL210001607-1a-AK34068-AK26896_HFLJCCCX2_L3_1.fq.gz MLFH460220180418 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH460220180418 1 L3
MLFH460220180418_CKDL210001607-1a-AK34068-AK26896_HFLJCCCX2_L3_1.fq.gz MLFH460220180418 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460220180418 2 L3
MLFH460220180418_CKDL210001607-1a-AK34068-AK26896_HFVL3CCX2_L4_1.fq.gz MLFH460220180418 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460220180418 2 L4
MLFH460220180502_CKDL210001607-1a-AK31398-AK26896_HFLJCCCX2_L3_1.fq.gz MLFH460220180502 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH460220180502 1 L3
MLFH460220180502_CKDL210001607-1a-AK31398-AK26896_HFLJCCCX2_L3_1.fq.gz MLFH460220180502 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460220180502 2 L3
MLFH460220180502_CKDL210001607-1a-AK31398-AK26896_HFVL3CCX2_L4_1.fq.gz MLFH460220180502 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460220180502 2 L4
MLFH460220180516_CKDL210001607-1a-AK7838-AK26896_HFLJCCCX2_L3_1.fq.gz MLFH460220180516 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH460220180516 1 L3
MLFH460220180516_CKDL210001607-1a-AK7838-AK26896_HFLJCCCX2_L3_1.fq.gz MLFH460220180516 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460220180516 2 L3
MLFH460220180516_CKDL210001607-1a-AK7838-AK26896_HFVL3CCX2_L4_1.fq.gz MLFH460220180516 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460220180516 2 L4
MLFH460220190410_CKDL210001608-1a-AK10689-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH460220190410 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH460220190410 1 L4
MLFH460220190410_CKDL210001608-1a-AK10689-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH460220190410 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460220190410 2 L4
MLFH460220190410_CKDL210001608-1a-AK10689-AK9050_HFVL3CCX2_L5_1.fq.gz MLFH460220190410 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460220190410 2 L5
MLFH460220190424_CKDL210001608-1a-AK34068-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH460220190424 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH460220190424 1 L4
MLFH460220190424_CKDL210001608-1a-AK34068-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH460220190424 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460220190424 2 L4
MLFH460220190424_CKDL210001608-1a-AK34068-AK9050_HFVL3CCX2_L5_1.fq.gz MLFH460220190424 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460220190424 2 L5
MLFH460220190508_CKDL210001608-1a-AK31398-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH460220190508 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH460220190508 1 L4
MLFH460220190508_CKDL210001608-1a-AK31398-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH460220190508 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460220190508 2 L4
MLFH460220190508_CKDL210001608-1a-AK31398-AK9050_HFVL3CCX2_L5_1.fq.gz MLFH460220190508 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460220190508 2 L5
MLFH460220190522_CKDL210001608-1a-AK7838-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH460220190522 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH460220190522 1 L4
MLFH460220190522_CKDL210001608-1a-AK7838-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH460220190522 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460220190522 2 L4
MLFH460220190522_CKDL210001608-1a-AK7838-AK9050_HFVL3CCX2_L5_1.fq.gz MLFH460220190522 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH460220190522 2 L5
MLFH480120180618_CKDL210001608-1a-AK34069-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH480120180618 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH480120180618 1 L4
MLFH480120180618_CKDL210001608-1a-AK34069-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH480120180618 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH480120180618 2 L4
MLFH480120180618_CKDL210001608-1a-AK34069-AK9050_HFVL3CCX2_L5_1.fq.gz MLFH480120180618 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH480120180618 2 L5
MLFH480220180618_CKDL210001608-1a-AK34070-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH480220180618 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH480220180618 1 L4
MLFH480220180618_CKDL210001608-1a-AK34070-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH480220180618 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH480220180618 2 L4
MLFH480220180618_CKDL210001608-1a-AK34070-AK9050_HFVL3CCX2_L5_1.fq.gz MLFH480220180618 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH480220180618 2 L5
MLFH490120180409_CKDL210001608-1a-7UDI1539-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH490120180409 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH490120180409 1 L4
MLFH490120180409_CKDL210001608-1a-7UDI1539-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH490120180409 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490120180409 2 L4
MLFH490120180409_CKDL210001608-1a-7UDI1539-AK9050_HFVL3CCX2_L5_1.fq.gz MLFH490120180409 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490120180409 2 L5
MLFH490120181025_CKDL210001608-1a-7UDI1971-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH490120181025 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH490120181025 1 L4
MLFH490120181025_CKDL210001608-1a-7UDI1971-AK9050_HFLJCCCX2_L4_1.fq.gz MLFH490120181025 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490120181025 2 L4
MLFH490120181025_CKDL210001608-1a-7UDI1971-AK9050_HFVL3CCX2_L5_1.fq.gz MLFH490120181025 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490120181025 2 L5
MLFH490120181101_CKDL210001608-1a-AK11638-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490120181101 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH490120181101 1 L4
MLFH490120181101_CKDL210001608-1a-AK11638-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490120181101 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490120181101 2 L4
MLFH490120181101_CKDL210001608-1a-AK11638-AK8191_HFVL3CCX2_L5_1.fq.gz MLFH490120181101 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490120181101 2 L5
MLFH490120181108_CKDL210001608-1a-AK33987-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490120181108 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH490120181108 1 L4
MLFH490120181108_CKDL210001608-1a-AK33987-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490120181108 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490120181108 2 L4
MLFH490120181108_CKDL210001608-1a-AK33987-AK8191_HFVL3CCX2_L5_1.fq.gz MLFH490120181108 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490120181108 2 L5
MLFH490120181122_CKDL210001608-1a-AK28238-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490120181122 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH490120181122 1 L4
MLFH490120181122_CKDL210001608-1a-AK28238-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490120181122 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490120181122 2 L4
MLFH490120181122_CKDL210001608-1a-AK28238-AK8191_HFVL3CCX2_L5_1.fq.gz MLFH490120181122 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490120181122 2 L5
MLFH490120190405_CKDL210001608-1a-AK34068-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490120190405 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH490120190405 1 L4
MLFH490120190405_CKDL210001608-1a-AK34068-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490120190405 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490120190405 2 L4
MLFH490120190405_CKDL210001608-1a-AK34068-AK8191_HFVL3CCX2_L5_1.fq.gz MLFH490120190405 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490120190405 2 L5
MLFH490120190417_CKDL210001608-1a-AK31398-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490120190417 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH490120190417 1 L4
MLFH490120190417_CKDL210001608-1a-AK31398-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490120190417 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490120190417 2 L4
MLFH490120190417_CKDL210001608-1a-AK31398-AK8191_HFVL3CCX2_L5_1.fq.gz MLFH490120190417 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490120190417 2 L5
MLFH490220180409_CKDL210001608-1a-AK9787-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490220180409 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH490220180409 1 L4
MLFH490220180409_CKDL210001608-1a-AK9787-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490220180409 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490220180409 2 L4
MLFH490220180409_CKDL210001608-1a-AK9787-AK8191_HFVL3CCX2_L5_1.fq.gz MLFH490220180409 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490220180409 2 L5
MLFH490220180507_CKDL210001608-1a-AK10689-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490220180507 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH490220180507 1 L4
MLFH490220180507_CKDL210001608-1a-AK10689-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490220180507 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490220180507 2 L4
MLFH490220180507_CKDL210001608-1a-AK10689-AK8191_HFVL3CCX2_L5_1.fq.gz MLFH490220180507 2021-04-03-ath-grenenet-release-05 2021-04-03 MLFH490220180507 2 L5
MLFH490220190320_CKDL210001608-1a-AK7838-AK8191_HFLJCCCX2_L4_1.fq.gz MLFH490220190320 2021-02-15-ath-greneone-release-02 2021-02-15 MLFH490220190320 1 L4
