CODES SITE PLOT DATE SAMPLE_ID NUMBER_FLOWERS_COLLECTED COMMENTS1 COMMENTS2 COMMENTS3 D RECODE
FH 42 5 20180419 FH-42-5-20180423 3 na na  2018-04-19 FH
FH 42 6 20180419 FH-42-6-20180424 5 na na  2018-04-19 FH
FH 42 7 20180419 FH-42-7-20180425 140 na na  2018-04-19 FH
FH 42 8 20180419 FH-42-8-20180426 113 na na  2018-04-19 FH
FH 42 9 20180419 FH-42-9-20180427 150 na na  2018-04-19 FH
FH 42 10 20180419 FH-42-10-20180428 139 na na  2018-04-19 FH
FH 42 11 20180419 FH-42-11-20180429 15 na na  2018-04-19 FH
FH 42 12 20180419 FH-42-12-20180430 3 na na  2018-04-19 FH
FH 42 from the local population around 30 m from the plots 20180413 FH-42-14-20180413 50 na na  2018-04-13 FH
FH 42 from the local population from immediate vicinity of the plots 20180413 FH-42-13-20180413 50 na na  2018-04-13 FH
SOIL 42 sampled from the bag of soil left after filling the trays 20171020 SOIL-42-20171020 na na na  2017-10-20 SO
SB 43 1 201806012 SB-43-20180612 na na na  2018-06-01 SB
SB 43 2 201806012 SB-43-20180612 na na na  2018-06-01 SB
SB 43 3 201806012 SB-43-20180612 na na na  2018-06-01 SB
SB 43 4 201806012 SB-43-20180612 na na na  2018-06-01 SB
SB 43 5 201806012 SB-43-20180612 na na na  2018-06-01 SB
SB 43 6 201806012 SB-43-20180612 na na na  2018-06-01 SB
SB 43 7 201806012 SB-43-20180612 na na na  2018-06-01 SB
SB 43 8 201806012 SB-43-20180612 na na na  2018-06-01 SB
SB 43 9 201806012 SB-43-20180612 na na na  2018-06-01 SB
SB 43 10 201806012 SB-43-20180612 na na na  2018-06-01 SB
SB 43 11 201806012 SB-43-20180612 na na na  2018-06-01 SB
SB 43 12 201806012 SB-43-20180612 na na na  2018-06-01 SB
FH 43 1 20180328 FH-43-1-20180328 20 na na  2018-03-28 FH
FH 43 2 20180328 FH-43-2-20180328 19 na na  2018-03-28 FH
FH 43 3 20180328 FH-43-3-20180328 18 na na  2018-03-28 FH
FH 43 4 20180328 FH-43-4-20180328 25 na na  2018-03-28 FH
FH 43 5 20180328 FH-43-5-20180328 25 na na  2018-03-28 FH
FH 43 6 20180328 FH-43-6-20180328 27 na na  2018-03-28 FH
FH 43 7 20180328 FH-43-7-20180328 22 na na  2018-03-28 FH
FH 43 8 20180328 FH-43-8-20180328 23 na na  2018-03-28 FH
FH 43 9 20180328 FH-43-9-20180328 24 na na  2018-03-28 FH
FH 43 10 20180328 FH-43-10-20180328 33 na na  2018-03-28 FH
FH 43 11 20180328 FH-43-11-20180328 21 na na  2018-03-28 FH
FH 43 12 20180328 FH-43-12-20180328 22 na na  2018-03-28 FH
FH 43 1 20180314 FH-43-1-20180314 85 na na  2018-03-14 FH
FH 43 2 20180314 FH-43-2-20180314 54 na na  2018-03-14 FH
FH 43 3 20180314 FH-43-3-20180314 42 na na  2018-03-14 FH
FH 43 4 20180314 FH-43-4-20180314 44 na na  2018-03-14 FH
FH 43 5 20180314 FH-43-5-20180314 37 na na  2018-03-14 FH
FH 43 6 20180314 FH-43-6-20180314 33 na na  2018-03-14 FH
FH 43 7 20180314 FH-43-7-20180314 34 na na  2018-03-14 FH
FH 43 8 20180314 FH-43-8-20180314 32 na na  2018-03-14 FH
FH 43 9 20180314 FH-43-9-20180314 32 na na  2018-03-14 FH
FH 43 10 20180314 FH-43-10-20180314 23 na na  2018-03-14 FH
FH 43 11 20180314 FH-43-11-20180314 25 na na  2018-03-14 FH
FH 43 12 20180314 FH-43-12-20180314 23 na na  2018-03-14 FH
FH 43 1 20180221 FH-43-1-20180221 38 na na  2018-02-21 FH
FH 43 2 20180221 FH-43-2-20180221 44 na na  2018-02-21 FH
FH 43 3 20180221 FH-43-3-20180221 36 na na  2018-02-21 FH
FH 43 4 20180221 FH-43-4-20180221 38 na na  2018-02-21 FH
FH 43 5 20180221 FH-43-5-20180221 35 na na  2018-02-21 FH
FH 43 6 20180221 FH-43-6-20180221 37 na na  2018-02-21 FH
FH 43 7 20180221 FH-43-7-20180221 38 na na  2018-02-21 FH
FH 43 8 20180221 FH-43-8-20180221 44 na na  2018-02-21 FH
FH 43 9 20180221 FH-43-9-20180221 39 na na  2018-02-21 FH
FH 43 10 20180221 FH-43-10-20180221 28 na na  2018-02-21 FH
FH 43 11 20180221 FH-43-11-20180221 31 na na  2018-02-21 FH
FH 43 12 20180221 FH-43-12-20180221 23 na na  2018-02-21 FH
FH 43 1 20180206 FH-43-1-20180206 13 na na  2018-02-06 FH
FH 43 2 20180206 FH-43-2-20180206 14 na na  2018-02-06 FH
FH 43 3 20180206 FH-43-3-20180206 6 na na  2018-02-06 FH
FH 43 4 20180206 FH-43-4-20180206 18 na na  2018-02-06 FH
FH 43 5 20180206 FH-43-5-20180206 16 na na  2018-02-06 FH
FH 43 6 20180206 FH-43-6-20180206 6 na na  2018-02-06 FH
FH 43 7 20180206 FH-43-7-20180206 22 na na  2018-02-06 FH
FH 43 8 20180206 FH-43-8-20180206 10 na na  2018-02-06 FH
FH 43 9 20180206 FH-43-9-20180206 11 na na  2018-02-06 FH
FH 43 10 20180206 FH-43-10-20180206 17 na na  2018-02-06 FH
FH 43 11 20180206 FH-43-11-20180206 14 na na  2018-02-06 FH
FH 43 12 20180206 FH-43-12-20180206 13 na na  2018-02-06 FH
SOIL 43 from the soil bag after filling the trays 20171026 SOIL-43-20171026 na na na  2017-10-26 SO
FH 45 1 20190304 FH-45-1-20190304 21 Second generation. URJC freezer na  2019-03-04 FH
FH 45 3 20190304 FH-45-3-20190304 18 Second generation. URJC freezer na  2019-03-04 FH
FH 45 7 20190304 FH-45-7-20190304 7 Second generation. URJC freezer na  2019-03-04 FH
FH 45 9 20190304 FH-45-9-20190304 7 Second generation. URJC freezer na  2019-03-04 FH
FH 45 10 20190304 FH-45-10-20190304 19 Second generation. URJC freezer na  2019-03-04 FH
FH 45 12 20190304 FH-45-12-20190304 23 Second generation. URJC freezer na  2019-03-04 FH
FH 45 1 20190215 FH-45-1-20190215 100 Second generation. URJC freezer na  2019-02-15 FH
FH 45 3 20190215 FH-45-3-20190216 19 Second generation. URJC freezer na  2019-02-15 FH
FH 45 7 20190215 FH-45-7-20190217 6 Second generation. URJC freezer na  2019-02-15 FH
FH 45 9 20190215 FH-45-9-20190218 4 Second generation. URJC freezer na  2019-02-15 FH
FH 45 10 20190215 FH-45-10-20190219 6 Second generation. URJC freezer na  2019-02-15 FH
FH 45 12 20190215 FH-45-12-20190220 10 Second generation. URJC freezer na  2019-02-15 FH
FH 45 1 20190131 FH-45-1-20190131 12 In URJC freezer na  2019-01-31 FH
FH 45 6 20190131 FH-45-6-20190131 1 In URJC freezer na  2019-01-31 FH
FH 45 1 20190115 FH-45-1-20190115 1 In URJC freezer na  2019-01-15 FH
SB 45 1 20180717 SB-45-1-20181707 NA Soil bank from 9 points of each plot na  2018-07-17 SB
SB 45 2 20180717 SB-45-2-20181707 NA Soil bank from 9 points of each plot na  2018-07-17 SB
SB 45 3 20180717 SB-45-3-20181707 NA Soil bank from 9 points of each plot na  2018-07-17 SB
SB 45 4 20180717 SB-45-4-20181707 NA Soil bank from 9 points of each plot na  2018-07-17 SB
SB 45 5 20180717 SB-45-5-20181707 NA Soil bank from 9 points of each plot na  2018-07-17 SB
SB 45 6 20180717 SB-45-6-20181707 NA Soil bank from 9 points of each plot na  2018-07-17 SB
SB 45 7 20180717 SB-45-7-20181707 NA Soil bank from 9 points of each plot na  2018-07-17 SB
SB 45 8 20180717 SB-45-8-20181707 NA Soil bank from 9 points of each plot na  2018-07-17 SB
SB 45 9 20180717 SB-45-9-20181707 NA Soil bank from 9 points of each plot na  2018-07-17 SB
SB 45 10 20180717 SB-45-10-20181707 NA Soil bank from 9 points of each plot na  2018-07-17 SB
SB 45 11 20180717 SB-45-11-20181707 NA Soil bank from 9 points of each plot na  2018-07-17 SB
SB 45 12 20180717 SB-45-12-20181707 NA Soil bank from 9 points of each plot na  2018-07-17 SB
FH 45 1 20180425 FH-45-1-20180425 60 na na  2018-04-25 FH
FH 45 2 20180425 FH-45-2-20180425 44 na na  2018-04-25 FH
FH 45 3 20180425 FH-45-3-20180425 60 na na  2018-04-25 FH
FH 45 4 20180425 FH-45-4-20180425 90 na na  2018-04-25 FH
FH 45 5 20180425 FH-45-5-20180425 25 na na  2018-04-25 FH
FH 45 6 20180425 FH-45-6-20180425 30 na na  2018-04-25 FH
FH 45 7 20180425 FH-45-7-20180425 17 na na  2018-04-25 FH
FH 45 8 20180425 FH-45-8-20180425 50 na na  2018-04-25 FH
FH 45 9 20180425 FH-45-9-20180425 11 na na  2018-04-25 FH
FH 45 10 20180425 FH-45-10-20180425 12 na na  2018-04-25 FH
FH 45 11 20180425 FH-45-11-20180425 11 na na  2018-04-25 FH
FH 45 12 20180425 FH-45-11-20180425 12 na na  2018-04-25 FH
FH 45 1 20180411 FH-45-1-20180411 112 na na  2018-04-11 FH
FH 45 2 20180411 FH-45-2-20180411 84 na na  2018-04-11 FH
FH 45 3 20180411 FH-45-3-20180411 150 na na  2018-04-11 FH
FH 45 4 20180411 FH-45-4-20180411 33 na na  2018-04-11 FH
FH 45 5 20180411 FH-45-5-20180411 122 na na  2018-04-11 FH
FH 45 6 20180411 FH-45-6-20180411 142 na na  2018-04-11 FH
FH 45 7 20180411 FH-45-7-20180411 150 na na  2018-04-11 FH
FH 45 8 20180411 FH-45-8-20180411 130 na na  2018-04-11 FH
FH 45 9 20180411 FH-45-9-20180411 74 na na  2018-04-11 FH
FH 45 10 20180411 FH-45-10-20180411 120 na na  2018-04-11 FH
FH 45 11 20180411 FH-45-11-20180411 150 na na  2018-04-11 FH
FH 45 12 20180411 FH-45-12-20180411 128 na na  2018-04-11 FH
FH 45 1 20180327 FH-45-1-20180327 11 na na  2018-03-27 FH
FH 45 5 20180327 FH-45-5-20180327 7 na na  2018-03-27 FH
FH 45 6 20180327 FH-45-6-20180327 7 na na  2018-03-27 FH
FH 45 11 20180327 FH-45-11-20180327 na na na  2018-03-27 FH
SOIL 45 from the soil bag after filling the trays 20171102 SOIL-45-20171102 na na na  2017-11-02 SO
SB 46 1 20180726 SB-46-1-20180726 na na na  2018-07-26 SB
SB 46 2 20180726 SB-46-1-20180726 na na na  2018-07-26 SB
SB 46 3 20180726 SB-46-3-20180726 na na na  2018-07-26 SB
SB 46 4 20180726 SB-46-4-20180726 na na na  2018-07-26 SB
SB 46 5 20180726 SB-46-5-20180726 na na na  2018-07-26 SB
SB 46 6 20180726 SB-46-6-20180726 na na na  2018-07-26 SB
SB 46 7 20180726 SB-46-7-20180726 na na na  2018-07-26 SB
SB 46 8 20180726 SB-46-8-20180726 na na na  2018-07-26 SB
SB 46 9 20180726 SB-46-9-20180726 na na na  2018-07-26 SB
SB 46 10 20180726 SB-46-10-20180726 na na na  2018-07-26 SB
SB 46 11 20180726 SB-46-11-20180726 na na na  2018-07-26 SB
SB 46 12 20180726 SB-46-12-20180726 na na na  2018-07-26 SB
FH 46 1 20180516 FH-46-1-20180516 14 bias towards heavily branching individuals  na  2018-05-16 FH
FH 46 2 20180516 FH-46-2-20180516 34 possible as it was difficult (or impossbile) na  2018-05-16 FH
FH 46 3 20180516 FH-46-3-20180516 20 to determine where certain inflorescences na  2018-05-16 FH
FH 46 4 20180516 FH-46-4-20180516 40 originated from na  2018-05-16 FH
FH 46 5 20180516 FH-46-5-20180516 36 na na  2018-05-16 FH
FH 46 6 20180516 FH-46-6-20180516 26 na na  2018-05-16 FH
FH 46 7 20180516 FH-46-7-20180516 31 na na  2018-05-16 FH
FH 46 8 20180516 FH-46-8-20180516 37 na na  2018-05-16 FH
FH 46 9 20180516 FH-46-9-20180516 35 na na  2018-05-16 FH
FH 46 10 20180516 FH-46-10-20180516 27 na na  2018-05-16 FH
FH 46 11 20180516 FH-46-11-20180516 23 na na  2018-05-16 FH
FH 46 12 20180516 FH-46-12-20180516 20 na na  2018-05-16 FH
FH 46 1 20180502 FH-46-1-20180502 50 na na  2018-05-02 FH
FH 46 2 20180502 FH-46-2-20180502 41 na na  2018-05-02 FH
FH 46 3 20180502 FH-46-3-20180502 90 na na  2018-05-02 FH
FH 46 4 20180502 FH-46-4-20180502 52 na na  2018-05-02 FH
FH 46 5 20180502 FH-46-5-20180502 62 na na  2018-05-02 FH
FH 46 6 20180502 FH-46-6-20180502 110 na na  2018-05-02 FH
FH 46 7 20180502 FH-46-7-20180502 94 na na  2018-05-02 FH
FH 46 8 20180502 FH-46-8-20180502 90 na na  2018-05-02 FH
FH 46 9 20180502 FH-46-9-20180502 91 na na  2018-05-02 FH
FH 46 10 20180502 FH-46-10-20180502 93 na na  2018-05-02 FH
FH 46 11 20180502 FH-46-11-20180502 103 na na  2018-05-02 FH
FH 46 12 20180502 FH-46-12-20180502 67 na na  2018-05-02 FH
FH 46 1 20180418 FH-46-1-20180418 100 >100 flowering plants na  2018-04-18 FH
FH 46 2 20180418 FH-46-2-20180418 100 >100 flowering plants na  2018-04-18 FH
FH 46 3 20180418 FH-46-3-20180418 100 >100 flowering plants na  2018-04-18 FH
FH 46 4 20180418 FH-46-4-20180418 100 >100 flowering plants na  2018-04-18 FH
FH 46 5 20180418 FH-46-5-20180418 100 >100 flowering plants na  2018-04-18 FH
FH 46 6 20180418 FH-46-6-20180418 100 >100 flowering plants na  2018-04-18 FH
FH 46 7 20180418 FH-46-7-20180418 100 >100 flowering plants na  2018-04-18 FH
FH 46 8 20180418 FH-46-8-20180418 100 >100 flowering plants na  2018-04-18 FH
FH 46 9 20180418 FH-46-9-20180418 100 >100 flowering plants na  2018-04-18 FH
FH 46 10 20180418 FH-46-10-20180418 100 >100 flowering plants na  2018-04-18 FH
FH 46 11 20180418 FH-46-11-20180418 100 >100 flowering plants na  2018-04-18 FH
FH 46 12 20180418 FH-46-12-20180418 100 >100 flowering plants na  2018-04-18 FH
FH 46 1 20180404 FH-46-1-20180404 73 na na  2018-04-04 FH
FH 46 2 20180404 FH-46-2-20180404 96 na na  2018-04-04 FH
FH 46 3 20180404 FH-46-3-20180404 69 na na  2018-04-04 FH
FH 46 4 20180404 FH-46-4-20180404 100 na na  2018-04-04 FH
FH 46 5 20180404 FH-46-5-20180404 138 na na  2018-04-04 FH
FH 46 6 20180404 FH-46-6-20180404 108 na na  2018-04-04 FH
FH 46 7 20180404 FH-46-7-20180404 56 na na  2018-04-04 FH
FH 46 8 20180404 FH-46-8-20180404 100 na na  2018-04-04 FH
FH 46 9 20180404 FH-46-9-20180404 100 na na  2018-04-04 FH
FH 46 10 20180404 FH-46-10-20180404 99 na na  2018-04-04 FH
FH 46 11 20180404 FH-46-11-20180404 88 na na  2018-04-04 FH
FH 46 12 20180404 FH-46-12-20180404 52 na na  2018-04-04 FH
SOIL 46 one spoon of soil per plot 20171013 SOIL-46-20171013 NA na na  2017-10-13 SO
SOIL 49 NA 20171019 SOIL-49-20171019 NA 1 falcon tube na  2017-10-19 SO
FH 49 1 20180409 FH-49-01-20180409 94 na na  2018-04-09 FH
FH 49 2 20180409 FH-49-02-20180409 48 na na  2018-04-09 FH
FH 49 3 20180409 FH-49-03-20180409 85 na na  2018-04-09 FH
FH 49 4 20180409 FH-49-04-20180409 22 na na  2018-04-09 FH
FH 49 5 20180409 FH-49-05-20180409 113 na na  2018-04-09 FH
FH 49 6 20180409 FH-49-06-20180409 119 na na  2018-04-09 FH
FH 49 1 20180409 FH-49-01-20180409 94 na na  2018-04-09 FH
FH 49 2 20180409 FH-49-02-20180409 48 na na  2018-04-09 FH
FH 49 3 20180409 FH-49-03-20180409 85 na na  2018-04-09 FH
FH 49 4 20180409 FH-49-04-20180409 22 na na  2018-04-09 FH
FH 49 5 20180409 FH-49-05-20180409 113 na na  2018-04-09 FH
FH 49 6 20180409 FH-49-06-20180409 119 na na  2018-04-09 FH
FH 49 7 20180410 FH-49-07-20180409 107 na na  2018-04-10 FH
FH 49 8 20180410 FH-49-08-20180409 128 na na  2018-04-10 FH
FH 49 9 20180410 FH-49-09-20180409 98 na na  2018-04-10 FH
FH 49 10 20180410 FH-49-10-20180409 91 This tray has one particularly dense patch of rosettes (5cm x 5cm). na  2018-04-10 FH
FH 49 11 20180410 FH-49-11-20180409 112 na na  2018-04-10 FH
FH 49 12 20180410 FH-49-12-20180409 104 na na  2018-04-10 FH
FH 49 7 20180410 FH-49-07-20180409 107 na na  2018-04-10 FH
FH 49 8 20180410 FH-49-08-20180409 128 na na  2018-04-10 FH
FH 49 9 20180410 FH-49-09-20180409 98 na na  2018-04-10 FH
FH 49 10 20180410 FH-49-10-20180409 91 This tray has one particularly dense patch of rosettes (5cm x 5cm). na  2018-04-10 FH
FH 49 11 20180410 FH-49-11-20180409 112 na na  2018-04-10 FH
FH 49 12 20180410 FH-49-12-20180409 104 na na  2018-04-10 FH
FH 49 8 20180423 FH-49-8-20180423 14 na na  2018-04-23 FH
FH 49 9 20180423 FH-49-9-20180423 22 na na  2018-04-23 FH
FH 49 10 20180423 FH-49-10-20180423 19 na na  2018-04-23 FH
FH 49 12 20180423 FH-49-12-20180423 11 na na  2018-04-23 FH
FH 49 2 20180507 FH-49-2-20180507 1 na na  2018-05-07 FH
FH 49 3 20180507 FH-49-3-20180507 2 na na  2018-05-07 FH
FH 49 5 20180507 FH-49-5-20180507 2 na na  2018-05-07 FH
FH 49 6 20180507 FH-49-6-20180507 1 na na  2018-05-07 FH
FH 49 7 20180507 FH-49-7-20180507 3 na na  2018-05-07 FH
FH 49 8 20180507 FH-49-8-20180507 8 na na  2018-05-07 FH
FH 49 9 20180507 FH-49-9-20180507 8 na na  2018-05-07 FH
FH 49 10 20180507 FH-49-10-20180507 4 na na  2018-05-07 FH
FH 49 12 20180507 FH-49-12-20180507 3 na na  2018-05-07 FH
SB 49 1 20180829 SB-49-1-20180829 9 subsamples tray 50% empty na  2018-08-29 SB
SB 49 2 20180829 SB-49-2-20180829 9 subsamples tray suffered some digging, but not much substrate removed na  2018-08-29 SB
SB 49 3 20180829 SB-49-3-20180829 9 subsamples all ok na  2018-08-29 SB
SB 49 4 20180829 SB-49-4-20180829 9 subsamples all ok na  2018-08-29 SB
SB 49 5 20180829 SB-49-5-20180829 9 subsamples all ok na  2018-08-29 SB
SB 49 6 20180829 SB-49-6-20180829 9 subsamples tray 75% empty na  2018-08-29 SB
SB 49 7 20180829 SB-49-7-20180829 7 subsamples tray more than 75% empty (!! only 7 spoons SB) na  2018-08-29 SB
SB 49 8 20180829 SB-49-8-20180829 9 subsamples all ok na  2018-08-29 SB
SB 49 9 20180829 SB-49-9-20180829 9 subsamples all ok na  2018-08-29 SB
SB 49 10 20180829 SB-49-10-20180829 9 subsamples tray has some digging in one corner na  2018-08-29 SB
SB 49 11 20180829 SB-49-11-20180829 9 subsamples all ok na  2018-08-29 SB
SB 49 12 20180829 SB-49-12-20180829 9 subsamples all ok na  2018-08-29 SB
FH 49 6 20181025 FH-49-6-20181025 10 na na  2018-10-25 FH
FH 49 7 20181025 FH-49-7-20181025 2 na na  2018-10-25 FH
FH 49 10 20181025 FH-49-10-20181025 25 na na  2018-10-25 FH
FH 49 1 20181101 FH-49-1-20181101 1 na na  2018-11-01 FH
FH 49 6 20181101 FH-49-6-20181101 10 na na  2018-11-01 FH
FH 49 7 20181101 FH-49-7-20181101 6 na na  2018-11-01 FH
FH 49 10 20181101 FH-49-10-20181101 26 na na  2018-11-01 FH
FH 49 1 20181108 FH-49-1-20181108 1 na na  2018-11-08 FH
FH 49 6 20181108 FH-49-6-20181108 10 na na  2018-11-08 FH
FH 49 7 20181108 FH-49-7-20181108 10 na na  2018-11-08 FH
FH 49 8 20181108 FH-49-8-20181108 2 na na  2018-11-08 FH
FH 49 9 20181108 FH-49-9-20181108 2 na na  2018-11-08 FH
FH 49 10 20181108 FH-49-10-20181108 29 na na  2018-11-08 FH
FH 49 1 20181122 FH-49-1-20181122 1 na na  2018-11-22 FH
FH 49 6 20181122 FH-49-6-20181122 12 na na  2018-11-22 FH
FH 49 7 20181122 FH-49-7-20181122 9 na na  2018-11-22 FH
FH 49 9 20181122 FH-49-9-20181122 2 na na  2018-11-22 FH
FH 49 10 20181122 FH-49-10-20181122 24 na na  2018-11-22 FH
SB 52 1 20180807 SB-52-1-20180807 na 9 subsamples per tray taken with spoon na  2018-08-07 SB
SB 52 2 20180807 SB-52-2-20180807 na na na  2018-08-07 SB
SB 52 3 20180807 SB-52-3-20180807 na na na  2018-08-07 SB
SB 52 4 20180807 SB-52-4-20180807 na na na  2018-08-07 SB
SB 52 5 20180807 SB-52-5-20180807 na na na  2018-08-07 SB
SB 52 6 20180807 SB-52-6-20180807 na na na  2018-08-07 SB
SB 52 7 20180807 SB-52-7-20180807 na na na  2018-08-07 SB
SB 52 8 20180807 SB-52-8-20180807 na na na  2018-08-07 SB
SB 52 9 20180807 SB-52-9-20180807 na na na  2018-08-07 SB
SB 52 10 20180807 SB-52-10-20180807 na na na  2018-08-07 SB
SB 52 11 20180807 SB-52-11-20180807 na na na  2018-08-07 SB
SB 52 12 20180807 SB-52-12-20180807 na na na  2018-08-07 SB
FH 52 1 20180522 FH-52-1-20180522 0 1 plant seeting fruit na  2018-05-22 FH
FH 52 2 20180522 FH-52-2-20180522 0 2 plants fruiting na  2018-05-22 FH
FH 52 3 20180522 FH-52-3-20180522 0 5 plants fruiting na  2018-05-22 FH
FH 52 4 20180522 FH-52-4-20180522 0 41 plants fruiting na  2018-05-22 FH
FH 52 5 20180522 FH-52-5-20180522 0 0 plants fruiting na  2018-05-22 FH
FH 52 6 20180522 FH-52-6-20180522 0 6 plants fruitin8 na  2018-05-22 FH
FH 52 7 20180522 FH-52-7-20180522 0 4 plants fruiting na  2018-05-22 FH
FH 52 8 20180522 FH-52-8-20180522 0 16 plants fruiting na  2018-05-22 FH
FH 52 9 20180522 FH-52-9-20180522 0 41 plants fruiting na  2018-05-22 FH
FH 52 10 20180522 FH-52-10-20180522 0 21 plants fruiting na  2018-05-22 FH
FH 52 11 20180522 FH-52-11-20180522 1 14 plants fruiting na  2018-05-22 FH
FH 52 12 20180522 FH-52-12-20180522 0 14 plants fruiting na  2018-05-22 FH
FH 52 1 20180502 FH-52-1-20180502 0 na na  2018-05-02 FH
FH 52 2 20180502 FH-52-2-20180502 2 na na  2018-05-02 FH
FH 52 3 20180502 FH-52-3-20180502 22 na na  2018-05-02 FH
FH 52 4 20180502 FH-52-4-20180502 32 na na  2018-05-02 FH
FH 52 5 20180502 FH-52-5-20180502 0 na na  2018-05-02 FH
FH 52 6 20180502 FH-52-6-20180502 3 na na  2018-05-02 FH
FH 52 7 20180502 FH-52-7-20180502 4 na na  2018-05-02 FH
FH 52 8 20180502 FH-52-8-20180502 17 na na  2018-05-02 FH
FH 52 9 20180502 FH-52-9-20180502 37 na na  2018-05-02 FH
FH 52 10 20180502 FH-52-10-20180502 22 na na  2018-05-02 FH
FH 52 11 20180502 FH-52-11-20180502 12 na na  2018-05-02 FH
FH 52 12 20180502 FH-52-12-20180502 12 na na  2018-05-02 FH
FH 52 1 20180417 FH-52-1-20180417 0 na na  2018-04-17 FH
FH 52 2 20180417 FH-52-2-20180417 1 na na  2018-04-17 FH
FH 52 3 20180417 FH-52-3-20180417 4 na na  2018-04-17 FH
FH 52 4 20180417 FH-52-4-20180417 22 na na  2018-04-17 FH
FH 52 5 20180417 FH-52-5-20180417 1 na na  2018-04-17 FH
FH 52 6 20180417 FH-52-6-20180417 0 na na  2018-04-17 FH
FH 52 7 20180417 FH-52-7-20180417 1 na na  2018-04-17 FH
FH 52 8 20180417 FH-52-8-20180417 3 na na  2018-04-17 FH
FH 52 9 20180417 FH-52-9-20180417 22 na na  2018-04-17 FH
FH 52 10 20180417 FH-52-10-20180417 10 na na  2018-04-17 FH
FH 52 11 20180417 FH-52-11-20180417 0 na na  2018-04-17 FH
FH 52 12 20180417 FH-52-12-20180417 2 na na  2018-04-17 FH
SOIL 52 from soil bag when filling trays 20171010 SOIL-52-20171010 na na na  2017-10-10 SO
FH 52 1 20190322 FH-52_1_20190322 5 na na  2019-03-22 FH
FH 52 2 20190322 FH-52_2_20190322 0 na na  2019-03-22 FH
FH 52 3 20190322 FH-52_3_20190322 0 na na  2019-03-22 FH
FH 52 4 20190322 FH-52_4_20190322 2 na na  2019-03-22 FH
FH 52 5 20190322 FH-52_5_20190322 2 na na  2019-03-22 FH
FH 52 6 20190322 FH-52_6_20190322 2 na na  2019-03-22 FH
FH 52 7 20190322 FH-52_7_20190322 2 na na  2019-03-22 FH
FH 52 8 20190322 FH-52_8_20190322 2 na na  2019-03-22 FH
FH 52 9 20190322 FH-52_9_20190322 21 na na  2019-03-22 FH
FH 52 10 20190322 FH-52_10_20190322 15 na na  2019-03-22 FH
FH 52 11 20190322 FH-52_11_20190322 16 na na  2019-03-22 FH
FH 52 12 20190322 FH-52_12_20190322 16 na na  2019-03-22 FH
FH 52 1 20190402 FH-52_1_20190322 1 na na  2019-04-02 FH
FH 52 2 20190402 FH-52_2_20190402 0 na na  2019-04-02 FH
FH 52 3 20190402 FH-52_3_20190402 4 na na  2019-04-02 FH
FH 52 4 20190402 FH-52_4_20190402 10 na na  2019-04-02 FH
FH 52 5 20190402 FH-52_5_20190402 3 na na  2019-04-02 FH
FH 52 6 20190402 FH-52_6_20190402 0 na na  2019-04-02 FH
FH 52 7 20190402 FH-52_7_20190402 40 na na  2019-04-02 FH
FH 52 8 20190402 FH-52_8_20190402 15 na na  2019-04-02 FH
FH 52 9 20190402 FH-52_9_20190402 100 na na  2019-04-02 FH
FH 52 10 20190402 FH-52_10_20190402 70 na na  2019-04-02 FH
FH 52 11 20190402 FH-52_11_20190402 50 na na  2019-04-02 FH
FH 52 12 20190402 FH-52_12_20190402 20 na na  2019-04-02 FH
FH 52 1 20190417 FH-52_1_20190417 5 na na  2019-04-17 FH
FH 52 2 20190417 FH-52_2_20190417 10 na na  2019-04-17 FH
FH 52 3 20190417 FH-52_3_20190417 50 na na  2019-04-17 FH
FH 52 4 20190417 FH-52_4_20190417 15 na na  2019-04-17 FH
FH 52 5 20190417 FH-52_5_20190417 5 na na  2019-04-17 FH
FH 52 6 20190417 FH-52_6_20190417 35 na na  2019-04-17 FH
FH 52 7 20190417 FH-52_7_20190417 75 na na  2019-04-17 FH
FH 52 8 20190417 FH-52_8_20190417 40 na na  2019-04-17 FH
FH 52 9 20190417 FH-52_9_20190417 100 250 plants flowering na  2019-04-17 FH
FH 52 10 20190417 FH-52_10_20190417 80 na na  2019-04-17 FH
FH 52 11 20190417 FH-52_11_20190417 80 na na  2019-04-17 FH
FH 52 12 20190417 FH-52_12_20190417 80 na na  2019-04-17 FH
SB 53 1 20180808 SB-53-1-20180808 na na na  2018-08-08 SB
SB 53 2 20180808 SB-53-2-20180808 na na na  2018-08-08 SB
SB 53 3 20180808 SB-53-3-20180808 na na na  2018-08-08 SB
SB 53 4 20180808 SB-53-4-20180808 na na na  2018-08-08 SB
SB 53 5 20180808 SB-53-5-20180808 na na na  2018-08-08 SB
SB 53 6 20180808 SB-53-6-20180808 na na na  2018-08-08 SB
SB 53 7 20180808 SB-53-7-20180808 na na na  2018-08-08 SB
SB 53 8 20180808 SB-53-8-20180808 na na na  2018-08-08 SB
SB 53 9 20180808 SB-53-9-20180808 na na na  2018-08-08 SB
SB 53 10 20180808 SB-53-10-20180808 na na na  2018-08-08 SB
SB 53 11 20180808 SB-53-11-20180808 na na na  2018-08-08 SB
SB 53 12 20180808 SB-53-12-20180808 na na na  2018-08-08 SB
FH 53 1 20180504 FH-53-01-20180504 43 flowering is almost completed at site 53. the third harvest of flowers was almost too late as many plants did not have flowers in anthesis stage anymore na  2018-05-04 FH
