"sampleid","code","site","plot","date","year","month","day","flowerscollected","isreplicate","isfailedlabwork","isdispersion","sampleid_alternative","generation","generation_merge57","mapped_reads","coverage","usesample","weighted_mean_coverage"
"MLFH240220180521","FH",24,2,"20180521",2018,5,21,12,FALSE,FALSE,FALSE,NA,1,1,27138696,27.138696,TRUE,23.0574084285714
"MLFH240220180617","FH",24,2,"20180617",2018,6,17,20,FALSE,FALSE,FALSE,NA,1,1,15336704,15.336704,TRUE,23.0574084285714
"MLFH240220180729","FH",24,2,"20180729",2018,7,29,24,FALSE,FALSE,FALSE,NA,1,1,27450685,27.450685,TRUE,23.0574084285714
"MLFH240320180527","FH",24,3,"20180521",2018,5,21,9,FALSE,FALSE,FALSE,"MLFH240320180521",1,1,5506106,5.506106,TRUE,7.15446647058824
"MLFH240320180617","FH",24,3,"20180617",2018,6,17,18,FALSE,FALSE,FALSE,NA,1,1,8044950,8.04495,TRUE,7.15446647058824
"MLFH240320180729","FH",24,3,"20180729",2018,7,29,24,FALSE,FALSE,FALSE,NA,1,1,7104739,7.104739,TRUE,7.15446647058824
"MLFH240420180527","FH",24,4,"20180521",2018,5,21,14,FALSE,FALSE,FALSE,"MLFH240420180521",1,1,7639387,7.639387,TRUE,7.39727737209302
"MLFH240420180617","FH",24,4,"20180617",2018,6,17,19,FALSE,FALSE,FALSE,NA,1,1,8459961,8.459961,TRUE,7.39727737209302
"MLFH240420180729","FH",24,4,"20180729",2018,7,29,10,FALSE,FALSE,FALSE,NA,1,1,5039225,5.039225,TRUE,7.39727737209302
"MLFH240520180729","FH",24,5,"20180729",2018,7,29,13,FALSE,FALSE,FALSE,NA,1,1,6229713,6.229713,TRUE,6.229713
"MLFH240620190705","FH",24,6,"20190705",2019,7,5,1,FALSE,TRUE,FALSE,NA,2,2,2251200,2.2512,FALSE,NA
"MLFH240720180521","FH",24,7,"20180521",2018,5,21,17,FALSE,FALSE,FALSE,NA,1,1,6753960,6.75396,TRUE,6.75396
"MLFH240720190706","FH",24,7,"20190706",2019,7,6,1,FALSE,TRUE,FALSE,NA,2,2,1973415,1.973415,FALSE,NA
"MLFH240920180527","FH",24,9,"20180527",2018,5,27,10,FALSE,FALSE,FALSE,NA,1,1,8629688,8.629688,TRUE,7.244024625
"MLFH240920180617","FH",24,9,"20180617",2018,6,17,24,FALSE,FALSE,FALSE,NA,1,1,7142884,7.142884,TRUE,7.244024625
"MLFH240920180729","FH",24,9,"20180729",2018,7,29,14,FALSE,FALSE,FALSE,NA,1,1,6427649,6.427649,TRUE,7.244024625
"MLFH241020180527","FH",24,10,"20180527",2018,5,27,11,FALSE,FALSE,FALSE,NA,1,1,9214903,9.214903,TRUE,9.214903
"MLFH241020190706","FH",24,10,"20190706",2019,7,6,5,FALSE,FALSE,FALSE,NA,2,2,7347061,7.347061,TRUE,6.71309728571429
"MLFH241020190816","FH",24,10,"20190816",2019,8,16,2,FALSE,FALSE,FALSE,NA,2,2,5128188,5.128188,TRUE,6.71309728571429
"MLFH241120180521","FH",24,11,"20180521",2018,5,21,15,FALSE,FALSE,FALSE,NA,1,1,5815243,5.815243,TRUE,4.37721086842105
"MLFH241120180617","FH",24,11,"20180617",2018,6,17,12,FALSE,FALSE,FALSE,NA,1,1,3495108,3.495108,TRUE,4.37721086842105
"MLFH241120180729","FH",24,11,"20180729",2018,7,29,11,FALSE,FALSE,FALSE,NA,1,1,3378552,3.378552,TRUE,4.37721086842105
"MLFH241120190706","FH",24,11,"20190706",2019,7,6,1,FALSE,FALSE,FALSE,NA,2,2,10088156,10.088156,TRUE,4.58297675
"MLFH241120190816","FH",24,11,"20190816",2019,8,16,3,FALSE,FALSE,FALSE,NA,2,2,2747917,2.747917,TRUE,4.58297675
"MLFH241220180521","FH",24,12,"20180521",2018,5,21,26,FALSE,FALSE,FALSE,NA,1,1,3497218,3.497218,TRUE,3.26949537681159
"MLFH241220180617","FH",24,12,"20180617",2018,6,17,25,FALSE,FALSE,FALSE,NA,1,1,3068631,3.068631,TRUE,3.26949537681159
"MLFH241220180729","FH",24,12,"20180729",2018,7,29,18,FALSE,FALSE,FALSE,NA,1,1,3219541,3.219541,TRUE,3.26949537681159
"MLFH241220180813","FH",24,12,"20180813",2018,8,13,6,FALSE,FALSE,FALSE,NA,1,1,108777,0.108777,FALSE,NA
"MLFH241220190816","FH",24,12,"20190816",2019,8,16,1,FALSE,FALSE,FALSE,NA,2,2,131515,0.131515,FALSE,NA
"MLFH250120180418","FH",25,1,"20180418",2018,4,18,18,FALSE,FALSE,FALSE,NA,1,1,31039541,31.039541,TRUE,23.2314060784314
"MLFH250120180502","FH",25,1,"20180502",2018,5,2,23,FALSE,FALSE,FALSE,NA,1,1,14909404,14.909404,TRUE,23.2314060784314
"MLFH250120180527","FH",25,1,"20180527",2018,5,27,10,FALSE,FALSE,FALSE,NA,1,1,28317368,28.317368,TRUE,23.2314060784314
"MLFH250120190403","FH",25,1,"20190403",2019,4,3,35,FALSE,FALSE,FALSE,NA,2,2,17447260,17.44726,TRUE,20.684052702381
"MLFH250120190421","FH",25,1,"20190421",2019,4,21,20,FALSE,FALSE,FALSE,NA,2,2,29749521,29.749521,TRUE,20.684052702381
"MLFH250120190508","FH",25,1,"20190508",2019,5,8,14,FALSE,FALSE,FALSE,NA,2,2,21341643,21.341643,TRUE,20.684052702381
"MLFH250120190523","FH",25,1,"20190523",2019,5,23,15,FALSE,FALSE,FALSE,NA,2,2,15535527,15.535527,TRUE,20.684052702381
"MLFH250220180527","FH",25,2,"20180527",2018,5,27,70,FALSE,FALSE,FALSE,NA,1,1,14093521,14.093521,TRUE,14.093521
"MLFH250220190403","FH",25,2,"20190403",2019,4,3,20,FALSE,FALSE,FALSE,NA,2,2,9314417,9.314417,TRUE,13.6838675128205
"MLFH250220190508","FH",25,2,"20190508",2019,5,8,6,FALSE,FALSE,FALSE,NA,2,2,19316128,19.316128,TRUE,13.6838675128205
"MLFH250220190523","FH",25,2,"20190523",2019,5,23,6,FALSE,FALSE,FALSE,NA,2,2,11599845,11.599845,TRUE,13.6838675128205
"MLFH250220190926","FH",25,2,"20190926",2019,9,26,7,FALSE,FALSE,FALSE,NA,2,2,23126665,23.126665,TRUE,13.6838675128205
"MLFH250320180418","FH",25,3,"20180418",2018,4,18,50,FALSE,FALSE,FALSE,NA,1,1,6319519,6.319519,TRUE,6.71645592307692
"MLFH250320180502","FH",25,3,"20180502",2018,5,2,20,FALSE,FALSE,FALSE,NA,1,1,6123814,6.123814,TRUE,6.71645592307692
"MLFH250320180527","FH",25,3,"20180527",2018,5,27,60,FALSE,FALSE,FALSE,NA,1,1,7244784,7.244784,TRUE,6.71645592307692
"MLFH250320190403","FH",25,3,"20190403",2019,4,3,60,FALSE,FALSE,FALSE,NA,2,2,6095091,6.095091,TRUE,6.06257703149606
"MLFH250320190421","FH",25,3,"20190421",2019,4,21,40,FALSE,FALSE,FALSE,NA,2,2,5140781,5.140781,TRUE,6.06257703149606
"MLFH250320190508","FH",25,3,"20190508",2019,5,8,14,FALSE,FALSE,FALSE,NA,2,2,6521881,6.521881,TRUE,6.06257703149606
"MLFH250320190523","FH",25,3,"20190523",2019,5,23,13,FALSE,FALSE,FALSE,NA,2,2,8254173,8.254173,TRUE,6.06257703149606
"MLFH250420180527","FH",25,4,"20180527",2018,5,27,51,FALSE,FALSE,FALSE,NA,1,1,7774988,7.774988,TRUE,7.774988
"MLFH250420190403","FH",25,4,"20190403",2019,4,3,10,FALSE,FALSE,FALSE,NA,2,2,6574308,6.574308,TRUE,6.60357515686275
"MLFH250420190421","FH",25,4,"20190421",2019,4,21,10,FALSE,FALSE,FALSE,NA,2,2,8718399,8.718399,TRUE,6.60357515686275
"MLFH250420190508","FH",25,4,"20190508",2019,5,8,10,FALSE,FALSE,FALSE,NA,2,2,9394501,9.394501,TRUE,6.60357515686275
"MLFH250420190523","FH",25,4,"20190523",2019,5,23,11,FALSE,FALSE,FALSE,NA,2,2,6241363,6.241363,TRUE,6.60357515686275
"MLFH250420190926","FH",25,4,"20190926",2019,9,26,10,FALSE,FALSE,FALSE,NA,2,2,2125526,2.125526,TRUE,6.60357515686275
"MLFH250520180418","FH",25,5,"20180418",2018,4,18,10,FALSE,FALSE,FALSE,NA,1,1,8554806,8.554806,TRUE,7.00689930232558
"MLFH250520180502","FH",25,5,"20180502",2018,5,2,23,FALSE,FALSE,FALSE,NA,1,1,5681440,5.68144,TRUE,7.00689930232558
"MLFH250520180527","FH",25,5,"20180527",2018,5,27,10,FALSE,FALSE,FALSE,NA,1,1,8507549,8.507549,TRUE,7.00689930232558
"MLFH250520190403","FH",25,5,"20190403",2019,4,3,10,FALSE,FALSE,FALSE,NA,2,2,5051859,5.051859,TRUE,4.65242604761905
"MLFH250520190421","FH",25,5,"20190421",2019,4,21,20,FALSE,FALSE,FALSE,NA,2,2,3569203,3.569203,TRUE,4.65242604761905
"MLFH250520190508","FH",25,5,"20190508",2019,5,8,6,FALSE,FALSE,FALSE,NA,2,2,6831078,6.831078,TRUE,4.65242604761905
"MLFH250520190523","FH",25,5,"20190523",2019,5,23,6,FALSE,FALSE,FALSE,NA,2,2,5418796,5.418796,TRUE,4.65242604761905
"MLFH250620180418","FH",25,6,"20180418",2018,4,18,10,FALSE,FALSE,FALSE,NA,1,1,10081412,10.081412,TRUE,7.1700525
"MLFH250620180502","FH",25,6,"20180502",2018,5,2,14,FALSE,FALSE,FALSE,NA,1,1,5090510,5.09051,TRUE,7.1700525
"MLFH250620190403","FH",25,6,"20190403",2019,4,3,10,FALSE,FALSE,FALSE,NA,2,2,4897767,4.897767,TRUE,6.41699755102041
"MLFH250620190421","FH",25,6,"20190421",2019,4,21,20,FALSE,FALSE,FALSE,NA,2,2,5988869,5.988869,TRUE,6.41699755102041
"MLFH250620190508","FH",25,6,"20190508",2019,5,8,9,FALSE,FALSE,FALSE,NA,2,2,7117790,7.11779,TRUE,6.41699755102041
"MLFH250620190523","FH",25,6,"20190523",2019,5,23,10,FALSE,FALSE,FALSE,NA,2,2,8161772,8.161772,TRUE,6.41699755102041
"MLFH250720180418","FH",25,7,"20180418",2018,4,18,33,FALSE,FALSE,FALSE,NA,1,1,5145094,5.145094,TRUE,7.0121831375
"MLFH250720180502","FH",25,7,"20180502",2018,5,2,17,FALSE,FALSE,FALSE,NA,1,1,6693557,6.693557,TRUE,7.0121831375
"MLFH250720180527","FH",25,7,"20180527",2018,5,27,30,FALSE,FALSE,FALSE,NA,1,1,9246536,9.246536,TRUE,7.0121831375
"MLFH250720190403","FH",25,7,"20190403",2019,4,3,23,FALSE,FALSE,FALSE,NA,2,2,2487380,2.48738,TRUE,1.7602821754386
"MLFH250720190421","FH",25,7,"20190421",2019,4,21,23,FALSE,FALSE,FALSE,NA,2,2,1312946,1.312946,TRUE,1.7602821754386
"MLFH250720190508","FH",25,7,"20190508",2019,5,8,11,FALSE,FALSE,FALSE,NA,2,2,1175326,1.175326,TRUE,1.7602821754386
"MLFH250720190523","FH",25,7,"20190523",2019,5,23,10,FALSE,FALSE,FALSE,NA,2,2,886947,0.886947,FALSE,NA
"MLFH250820180418","FH",25,8,"20180418",2018,4,18,8,FALSE,FALSE,FALSE,NA,1,1,5668466,5.668466,TRUE,9.02804322222222
"MLFH250820180502","FH",25,8,"20180502",2018,5,2,10,FALSE,FALSE,FALSE,NA,1,1,11715705,11.715705,TRUE,9.02804322222222
"MLFH250820190403","FH",25,8,"20190403",2019,4,3,8,FALSE,FALSE,FALSE,NA,2,2,752681,0.752681,FALSE,NA
"MLFH250820190421","FH",25,8,"20190421",2019,4,21,7,FALSE,FALSE,FALSE,NA,2,2,1041387,1.041387,TRUE,1.041387
"MLFH250820190508","FH",25,8,"20190508",2019,5,8,6,FALSE,FALSE,FALSE,NA,2,2,758340,0.75834,FALSE,NA
"MLFH250820190523","FH",25,8,"20190523",2019,5,23,3,FALSE,FALSE,FALSE,NA,2,2,424116,0.424116,FALSE,NA
"MLFH250920180418","FH",25,9,"20180418",2018,4,18,41,FALSE,FALSE,FALSE,NA,1,1,4625106,4.625106,TRUE,5.29503515862069
"MLFH250920180502","FH",25,9,"20180502",2018,5,2,10,FALSE,FALSE,FALSE,NA,1,1,2072058,2.072058,TRUE,5.29503515862069
"MLFH250920180527","FH",25,9,"20180527",2018,5,27,42,FALSE,FALSE,FALSE,NA,1,1,4831866,4.831866,TRUE,5.29503515862069
"MLFH250920180609","FH",25,9,"20180609",2018,6,9,52,FALSE,FALSE,FALSE,NA,1,1,6817150,6.81715,TRUE,5.29503515862069
"MLFH250920190403","FH",25,9,"20190403",2019,4,3,14,FALSE,FALSE,FALSE,NA,2,2,8147198,8.147198,TRUE,7.0675065
"MLFH250920190421","FH",25,9,"20190421",2019,4,21,14,FALSE,FALSE,FALSE,NA,2,2,7839298,7.839298,TRUE,7.0675065
"MLFH250920190508","FH",25,9,"20190508",2019,5,8,7,FALSE,FALSE,FALSE,NA,2,2,2770641,2.770641,TRUE,7.0675065
"MLFH250920190523","FH",25,9,"20190523",2019,5,23,7,FALSE,FALSE,FALSE,NA,2,2,7661406,7.661406,TRUE,7.0675065
"MLFH251020180418","FH",25,10,"20180418",2018,4,18,45,FALSE,FALSE,FALSE,NA,1,1,9511587,9.511587,TRUE,8.31408217241379
"MLFH251020180527","FH",25,10,"20180527",2018,5,27,100,FALSE,FALSE,FALSE,NA,1,1,7775205,7.775205,TRUE,8.31408217241379
"MLFH251020190403","FH",25,10,"20190403",2019,4,3,11,FALSE,FALSE,FALSE,NA,2,2,6667846,6.667846,TRUE,7.29944294545454
"MLFH251020190421","FH",25,10,"20190421",2019,4,21,16,FALSE,FALSE,FALSE,NA,2,2,7982959,7.982959,TRUE,7.29944294545454
"MLFH251020190508","FH",25,10,"20190508",2019,5,8,10,FALSE,FALSE,FALSE,NA,2,2,7251715,7.251715,TRUE,7.29944294545454
"MLFH251020190523","FH",25,10,"20190523",2019,5,23,10,FALSE,FALSE,FALSE,NA,2,2,6144237,6.144237,TRUE,7.29944294545454
"MLFH251020190926","FH",25,10,"20190926",2019,9,26,8,FALSE,FALSE,FALSE,NA,2,2,8304524,8.304524,TRUE,7.29944294545454
"MLFH251120180418","FH",25,11,"20180418",2018,4,18,11,FALSE,FALSE,FALSE,NA,1,1,4066247,4.066247,TRUE,3.4797405443038
"MLFH251120180502","FH",25,11,"20180502",2018,5,2,10,FALSE,FALSE,FALSE,NA,1,1,1936010,1.93601,TRUE,3.4797405443038
"MLFH251120180527","FH",25,11,"20180527",2018,5,27,58,FALSE,FALSE,FALSE,NA,1,1,3634667,3.634667,TRUE,3.4797405443038
"MLFH251120190403","FH",25,11,"20190403",2019,4,3,13,FALSE,FALSE,FALSE,NA,2,2,2163359,2.163359,TRUE,2.33013016129032
"MLFH251120190421","FH",25,11,"20190421",2019,4,21,13,FALSE,FALSE,FALSE,NA,2,2,1906876,1.906876,TRUE,2.33013016129032
"MLFH251120190508","FH",25,11,"20190508",2019,5,8,6,FALSE,FALSE,FALSE,NA,2,2,860061,0.860061,FALSE,NA
"MLFH251120190523","FH",25,11,"20190523",2019,5,23,5,FALSE,FALSE,FALSE,NA,2,2,3864196,3.864196,TRUE,2.33013016129032
"MLFH251220180418","FH",25,12,"20180418",2018,4,18,31,FALSE,FALSE,FALSE,NA,1,1,3768749,3.768749,TRUE,2.73584375177305
"MLFH251220180502","FH",25,12,"20180502",2018,5,2,10,FALSE,FALSE,FALSE,NA,1,1,3554475,3.554475,TRUE,2.73584375177305
"MLFH251220180527","FH",25,12,"20180527",2018,5,27,100,FALSE,FALSE,FALSE,NA,1,1,2333780,2.33378,TRUE,2.73584375177305
"MLFH251220190403","FH",25,12,"20190403",2019,4,3,6,FALSE,FALSE,FALSE,NA,2,2,4177934,4.177934,TRUE,7.71548660714286
"MLFH251220190421","FH",25,12,"20190421",2019,4,21,7,FALSE,FALSE,FALSE,NA,2,2,11343291,11.343291,TRUE,7.71548660714286
"MLFH251220190508","FH",25,12,"20190508",2019,5,8,6,FALSE,FALSE,FALSE,NA,2,2,8405691,8.405691,TRUE,7.71548660714286
"MLFH251220190523","FH",25,12,"20190523",2019,5,23,4,FALSE,FALSE,FALSE,NA,2,2,5390752,5.390752,TRUE,7.71548660714286
"MLFH251220190926","FH",25,12,"20190926",2019,9,26,5,FALSE,FALSE,FALSE,NA,2,2,7913166,7.913166,TRUE,7.71548660714286
"MLFH260120180304","FH",26,1,"20180304",2018,3,4,22,FALSE,FALSE,FALSE,NA,1,1,10728735,10.728735,TRUE,10.728735
"MLFH260220180221","FH",26,2,"20180221",2018,2,21,3,FALSE,FALSE,FALSE,NA,1,1,11372468,11.372468,TRUE,12.588586775
"MLFH260220180304","FH",26,2,"20180304",2018,3,4,37,FALSE,FALSE,FALSE,NA,1,1,12687191,12.687191,TRUE,12.588586775
"MLFH260320180221","FH",26,3,"20180221",2018,2,21,3,FALSE,FALSE,FALSE,NA,1,1,6716774,6.716774,TRUE,7.35728376744186
"MLFH260320180304","FH",26,3,"20180304",2018,3,4,40,FALSE,FALSE,FALSE,NA,1,1,7405322,7.405322,TRUE,7.35728376744186
"MLFH260420180221","FH",26,4,"20180221",2018,2,21,2,FALSE,FALSE,FALSE,NA,1,1,7032694,7.032694,TRUE,6.58470957142857
"MLFH260420180304","FH",26,4,"20180304",2018,3,4,33,FALSE,FALSE,FALSE,NA,1,1,6557559,6.557559,TRUE,6.58470957142857
"MLFH260520180304","FH",26,5,"20180304",2018,3,4,3,FALSE,FALSE,FALSE,NA,1,1,7455071,7.455071,TRUE,7.455071
"MLFH260620180221","FH",26,6,"20180221",2018,2,21,1,FALSE,FALSE,FALSE,NA,1,1,5931448,5.931448,TRUE,5.931448
"MLFH260620180304","FH",26,6,"20180304",2018,3,4,21,FALSE,FALSE,FALSE,NA,1,1,532108,0.532108,FALSE,NA
"MLFH260720180304","FH",26,7,"20180304",2018,3,4,13,FALSE,FALSE,FALSE,NA,1,1,817404,0.817404,FALSE,NA
"MLFH260820180221","FH",26,8,"20180221",2018,2,21,2,FALSE,FALSE,FALSE,NA,1,1,2573671,2.573671,TRUE,2.18137814285714
"MLFH260820180304","FH",26,8,"20180304",2018,3,4,12,FALSE,FALSE,FALSE,NA,1,1,2115996,2.115996,TRUE,2.18137814285714
"MLFH260920180221","FH",26,9,"20180221",2018,2,21,2,FALSE,FALSE,FALSE,NA,1,1,7299637,7.299637,TRUE,6.1424746
"MLFH260920180304","FH",26,9,"20180304",2018,3,4,18,FALSE,FALSE,FALSE,NA,1,1,6013901,6.013901,TRUE,6.1424746
"MLFH261020180221","FH",26,10,"20180221",2018,2,21,18,FALSE,FALSE,FALSE,NA,1,1,5447411,5.447411,TRUE,5.447411
"MLFH261120180304","FH",26,11,"20180304",2018,3,4,19,FALSE,FALSE,FALSE,NA,1,1,8171795,8.171795,TRUE,8.171795
"MLFH261220180304","FH",26,12,"20180304",2018,3,4,5,FALSE,FALSE,FALSE,NA,1,1,8145178,8.145178,TRUE,8.145178
"MLFH270120180605","FH",27,1,"20180605",2018,6,5,4,FALSE,FALSE,FALSE,NA,1,1,5161028,5.161028,TRUE,5.161028
"MLFH270120190427","FH",27,1,"20190427",2019,4,27,4,FALSE,FALSE,FALSE,NA,2,2,7272883,7.272883,TRUE,7.272883
"MLFH270120190508","FH",27,1,"20190508",2019,5,8,2,FALSE,FALSE,FALSE,NA,2,2,720931,0.720931,FALSE,NA
"MLFH270120190602","FH",27,1,"20190602",2019,6,2,1,FALSE,FALSE,FALSE,NA,2,2,134407,0.134407,FALSE,NA
"MLFH270120200505","FH",27,1,"20200505",2020,5,5,1,FALSE,FALSE,FALSE,NA,3,3,6463961,6.463961,TRUE,6.463961
"MLFH270220180902","FH",27,2,"20180902",2018,9,2,3,FALSE,FALSE,FALSE,NA,1,1,7584982,7.584982,TRUE,7.584982
"MLFH270220190427","FH",27,2,"20190427",2019,4,27,3,FALSE,FALSE,FALSE,NA,2,2,1824532,1.824532,TRUE,1.824532
"MLFH270320190427","FH",27,3,"20190427",2019,4,27,1,FALSE,FALSE,FALSE,NA,2,2,3888455,3.888455,TRUE,3.888455
"MLFH270420190427","FH",27,4,"20190427",2019,4,27,4,FALSE,FALSE,FALSE,NA,2,2,4339750,4.33975,TRUE,4.33975
"MLFH270420200505","FH",27,4,"20200505",2020,5,5,1,FALSE,FALSE,FALSE,NA,3,3,4228833,4.228833,TRUE,4.228833
"MLFH270520180605","FH",27,5,"20180605",2018,6,5,1,FALSE,FALSE,FALSE,NA,1,1,5356082,5.356082,TRUE,5.356082
"MLFH270520190427","FH",27,5,"20190427",2019,4,27,1,FALSE,FALSE,FALSE,NA,2,2,2826296,2.826296,TRUE,2.648292
"MLFH270520190602","FH",27,5,"20190602",2019,6,2,1,FALSE,FALSE,FALSE,NA,2,2,2470288,2.470288,TRUE,2.648292
"MLFH270620180902","FH",27,6,"20180902",2018,9,2,2,FALSE,FALSE,FALSE,NA,1,1,3263317,3.263317,TRUE,3.263317
"MLFH270620190427","FH",27,6,"20190427",2019,4,27,1,FALSE,FALSE,FALSE,NA,2,2,1809792,1.809792,TRUE,1.809792
"MLFH270620190508","FH",27,6,"20190508",2019,5,8,1,FALSE,TRUE,FALSE,NA,2,2,1331329,1.331329,FALSE,NA
"MLFH270620200623","FH",27,6,"20200623",2020,6,23,1,FALSE,FALSE,FALSE,NA,3,3,3277247,3.277247,TRUE,3.277247
"MLFH270720180605","FH",27,7,"20180605",2018,6,5,4,FALSE,FALSE,FALSE,NA,1,1,2199898,2.199898,TRUE,2.199898
"MLFH270720190427","FH",27,7,"20190427",2019,4,27,2,FALSE,FALSE,FALSE,NA,2,2,865922,0.865922,FALSE,NA
"MLFH270720190602","FH",27,7,"20190602",2019,6,2,4,FALSE,FALSE,FALSE,NA,2,2,1347713,1.347713,TRUE,1.347713
"MLFH270720200505","FH",27,7,"20200505",2020,5,5,1,FALSE,FALSE,FALSE,NA,3,3,1743674,1.743674,TRUE,2.5022015
"MLFH270720200609","FH",27,7,"20200609",2020,6,9,5,FALSE,FALSE,FALSE,NA,3,3,2653907,2.653907,TRUE,2.5022015
"MLFH270820180605","FH",27,8,"20180605",2018,6,5,1,FALSE,FALSE,FALSE,NA,1,1,9757,0.009757,FALSE,NA
"MLFH270820200505","FH",27,8,"20200505",2020,5,5,2,FALSE,FALSE,FALSE,NA,3,3,4255832,4.255832,TRUE,3.595659
"MLFH270820200609","FH",27,8,"20200609",2020,6,9,1,FALSE,FALSE,FALSE,NA,3,3,2010512,2.010512,TRUE,3.595659
"MLFH270820200623","FH",27,8,"20200623",2020,6,23,1,FALSE,FALSE,FALSE,NA,3,3,3860460,3.86046,TRUE,3.595659
"MLFH270920190427","FH",27,9,"20190427",2019,4,27,2,FALSE,FALSE,FALSE,NA,2,2,5020239,5.020239,TRUE,5.020239
"MLFH270920200609","FH",27,9,"20200609",2020,6,9,1,FALSE,FALSE,FALSE,NA,3,3,4425190,4.42519,TRUE,4.42519
"MLFH271020180605","FH",27,10,"20180605",2018,6,5,1,FALSE,FALSE,FALSE,NA,1,1,4803275,4.803275,TRUE,4.803275
"MLFH271020190508","FH",27,10,"20190508",2019,5,8,1,FALSE,FALSE,FALSE,NA,2,2,1581274,1.581274,TRUE,1.581274
"MLFH271020200505","FH",27,10,"20200505",2020,5,5,1,FALSE,FALSE,FALSE,NA,3,3,2210835,2.210835,TRUE,2.131011
"MLFH271020200609","FH",27,10,"20200609",2020,6,9,1,FALSE,FALSE,FALSE,NA,3,3,2051187,2.051187,TRUE,2.131011
"MLFH271120180605","FH",27,11,"20180605",2018,6,5,2,FALSE,FALSE,FALSE,NA,1,1,7130391,7.130391,TRUE,7.130391
"MLFH271120190427","FH",27,11,"20190427",2019,4,27,4,FALSE,FALSE,FALSE,NA,2,2,3788374,3.788374,TRUE,3.5176804
"MLFH271120190508","FH",27,11,"20190508",2019,5,8,1,FALSE,FALSE,FALSE,NA,2,2,2434906,2.434906,TRUE,3.5176804
"MLFH271120200505","FH",27,11,"20200505",2020,5,5,2,FALSE,FALSE,FALSE,NA,3,3,4531861,4.531861,TRUE,5.22854516666667
"MLFH271120200609","FH",27,11,"20200609",2020,6,9,1,FALSE,FALSE,FALSE,NA,3,3,5978954,5.978954,TRUE,5.22854516666667
"MLFH271120200623","FH",27,11,"20200623",2020,6,23,3,FALSE,FALSE,FALSE,NA,3,3,5442865,5.442865,TRUE,5.22854516666667
"MLFH271220180902","FH",27,12,"20180902",2018,9,2,1,FALSE,FALSE,FALSE,NA,1,1,3770093,3.770093,TRUE,3.770093
"MLFH271220190427","FH",27,12,"20190427",2019,4,27,4,FALSE,FALSE,FALSE,NA,2,2,5440669,5.440669,TRUE,5.046848
"MLFH271220190602","FH",27,12,"20190602",2019,6,2,2,FALSE,FALSE,FALSE,NA,2,2,4259206,4.259206,TRUE,5.046848
"MLFH271220200505","FH",27,12,"20200505",2020,5,5,2,FALSE,FALSE,FALSE,NA,3,3,3718986,3.718986,TRUE,6.7752258
"MLFH271220200609","FH",27,12,"20200609",2020,6,9,6,FALSE,FALSE,FALSE,NA,3,3,7159085,7.159085,TRUE,6.7752258
"MLFH271220200623","FH",27,12,"20200623",2020,6,23,7,FALSE,FALSE,FALSE,NA,3,3,7319415,7.319415,TRUE,6.7752258
"MLFH280120180305","FH",28,1,"20180305",2018,3,5,24,FALSE,FALSE,TRUE,NA,1,1,3286676,3.286676,FALSE,NA
"MLFH280120180323","FH",28,1,"20180323",2018,3,23,105,FALSE,FALSE,TRUE,NA,1,1,2489995,2.489995,FALSE,NA
"MLFH280120180409","FH",28,1,"20180409",2018,4,9,96,FALSE,FALSE,TRUE,NA,1,1,2855478,2.855478,FALSE,NA
"MLFH280120180422","FH",28,1,"20180422",2018,4,22,75,FALSE,FALSE,TRUE,NA,1,1,3134445,3.134445,FALSE,NA
"MLFH280120190425","FH",28,1,"20190425",2019,4,25,3,FALSE,FALSE,TRUE,NA,2,2,784513,0.784513,FALSE,NA
"MLFH280120200130","FH",28,1,"20200130",2020,1,30,2,FALSE,FALSE,TRUE,NA,3,3,5632764,5.632764,FALSE,NA
"MLFH280120200214","FH",28,1,"20200214",2020,2,14,2,FALSE,FALSE,TRUE,NA,3,3,5302276,5.302276,FALSE,NA
"MLFH280220180305","FH",28,2,"20180305",2018,3,5,27,FALSE,FALSE,FALSE,NA,1,1,1474438,1.474438,TRUE,4.14669744148936
"MLFH280220180323","FH",28,2,"20180323",2018,3,23,101,FALSE,FALSE,FALSE,NA,1,1,4942538,4.942538,TRUE,4.14669744148936
"MLFH280220180409","FH",28,2,"20180409",2018,4,9,47,FALSE,FALSE,FALSE,NA,1,1,4400703,4.400703,TRUE,4.14669744148936
"MLFH280220180422","FH",28,2,"20180422",2018,4,22,13,FALSE,FALSE,FALSE,NA,1,1,2595378,2.595378,TRUE,4.14669744148936
"MLFH280220190308","FH",28,2,"20190308",2019,3,8,3,FALSE,FALSE,FALSE,NA,2,2,6486917,6.486917,TRUE,18.840037
"MLFH280220190322","FH",28,2,"20190322",2019,3,22,6,FALSE,FALSE,FALSE,NA,2,2,27938009,27.938009,TRUE,18.840037
"MLFH280220190407","FH",28,2,"20190407",2019,4,7,14,FALSE,FALSE,FALSE,NA,2,2,25791340,25.79134,TRUE,18.840037
"MLFH280220190425","FH",28,2,"20190425",2019,4,25,18,FALSE,FALSE,FALSE,NA,2,2,12459664,12.459664,TRUE,18.840037
"MLFH280220200116","FH",28,2,"20200116",2020,1,16,1,FALSE,FALSE,FALSE,NA,3,3,4912606,4.912606,TRUE,7.01781233333333
"MLFH280220200130","FH",28,2,"20200130",2020,1,30,1,FALSE,FALSE,FALSE,NA,3,3,6073224,6.073224,TRUE,7.01781233333333
