ID,match_1001G_250K,final1001G_name,final1001G_CS,final1001G_country,final1001G_latitude,final1001G_longitude,dat250K_name,dat250K_CS,dat250K_country,dat250K_latitude,dat250K_longitude,RegMap_name,RegMap_CS,RegMap_country,RegMap_latitude,RegMap_longitude,old1001G_name,old1001G_CS,old1001G_country,old1001G_latitude,old1001G_longitude
630,no,LI-OF-065,CS77036,USA,40.7777,-72.9069,,,,,,,,,,,LI-OF-065,LI-OF-065,USA,40.7777,-72.9069
631,no,,,,,,LI-OF-066, ,United States of America,40.7777,-72.9069,LI-OF-066, ,United States of America,40.7777,-72.9069,,,,,
640,no,,,,,,LI-OF-094, ,United States of America,40.7777,-72.9069,LI-OF-094, ,United States of America,40.7777,-72.9069,,,,,
641,no,,,,,,LI-OF-095, ,United States of America,40.7777,-72.9069,LI-OF-095, ,United States of America,40.7777,-72.9069,,,,,
680,no,LI-RR-096,CS78952,USA,40.9447,-72.8615,,,,,,,,,,,,,,,
681,no,LI-RR-097,CS78953,USA,40.9447,-72.8615,,,,,,,,,,,,,,,
685,no,LI-EF-011,CS78954,USA,40.9064,-73.1493,,,,,,,,,,,,,,,
687,no,LI-EF-018,CS78955,USA,40.9064,-73.1493,,,,,,,,,,,,,,,
719,no,,,,,,LI-SET-009, ,United States of America,40.9352,-73.114,LI-SET-009, ,United States of America,40.9352,-73.114,,,,,
728,no,LI-SET-019,CS78956,USA,40.9352,-73.114,,,,,,,,,,,,,,,
742,no,LI-SET-036,CS78957,USA,40.9352,-73.114,,,,,,,,,,,,,,,
763,no,Kar-1,CS76522,KGZ,42.3,74.3667,,,,,,,,,,,Kar-1,Kar-1,KGZ,42.3,74.3667
765,no,Sus-1,CS76607,KGZ,42.1833,73.4,,,,,,,,,,,Sus-1,Sus-1,KGZ,42.1833,73.4
766,no,Dja-1,CS76473,KGZ,42.5833,73.6333,,,,,,,,,,,Dja-1,Dja-1,KGZ,42.5833,73.6333
768,no,Zal-1,CS76634,KGZ,42.8,76.35,,,,,,,,,,,Zal-1,Zal-1,KGZ,42.8,76.35
772,no,Neo-6,CS76560,TJK,37.35,72.4667,,,,,,,,,,,Neo-6,Neo-6,TJK,37.35,72.4667
801,no,KYC-33,CS76992,USA,37.9169,-84.4639,,,,,,,,,,,KYC-33,KYC-33,USA,37.9169,-84.4639
827,no,,,,,,KYF-21, ,United States of America,38.0786,-84.473,KYF-21, ,United States of America,38.0786,-84.473,,,,,
853,no,MIA-1,CS78958,USA,41.7976,-86.6691,,,,,,,,,,,,,,,
854,no,MIA-5,CS78959,USA,41.7976,-86.6691,,,,,,,,,,,,,,,
867,no,MIC-20,CS78960,USA,41.8266,-86.4366,,,,,,,,,,,,,,,
868,no,MIC-24,CS78961,USA,41.8266,-86.4366,,,,,,,,,,,,,,,
870,no,MIC-31,CS77082,USA,41.8266,-86.4366,,,,,,,,,,,MIC-31,MIC-31,USA,41.8266,-86.4366
895,no,,,,,,MAW-7, ,United States of America,42.5319,-72.5595,MAW-7, ,United States of America,42.5319,-72.5595,,,,,
915,no,LIN S-5,CS77040,USA,41.8972,-71.4378,,,,,,,,,,,LIN S-5,LIN S-5,USA,41.8972,-71.4378
932,no,CHA-41,CS76765,USA,42.3634,-71.1445,,,,,,,,,,,CHA-41,CHA-41,USA,42.3634,-71.1445
936,no,,,,,,FOR-5, ,United States of America,42.3853,-71.1173,FOR-5, ,United States of America,42.3853,-71.1173,,,,,
946,no,,,,,,CON-6, ,United States of America,42.4682,-71.4158,CON-6, ,United States of America,42.4682,-71.4158,,,,,
957,no,,,,,,Belmonte-4-94, ,Italy,42.1167,12.4833,Belmonte-4-94, ,Italy,42.1167,12.4833,,,,,
996,no,,,,,,Ale-Stenar-50-11, ,Sweden,55.383749,14.050363,Ale-Stenar-50-11, ,Sweden,55.383749,14.050363,,,,,
998,no,,,,,,Ale-Stenar-57-16, ,Sweden,55.383749,14.050363,Ale-Stenar-57-16, ,Sweden,55.383749,14.050363,,,,,
999,no,,,,,,Ale-Stenar-59-18, ,Sweden,55.383749,14.050363,Ale-Stenar-59-18, ,Sweden,55.383749,14.050363,,,,,
1026,no,,,,,,VM-12, ,Sweden,55.7,14.2,VM-12, ,Sweden,55.7,14.2,,,,,
1061,yes,Brosarp-11-135,CS76727,SWE,55.7167,14.1333,Brösarp-11-135, ,Sweden,55.7167,14.1333,Brösarp-11-135, ,Sweden,55.7167,14.1333,Brösarp-11-135,Brösarp-11-135,SWE,55.7167,14.1333
1062,yes,Brosarp-15-138,CS76728,SWE,55.7167,14.1333,Brösarp-15-138, ,Sweden,55.7167,14.1333,Brösarp-15-138, ,Sweden,55.7167,14.1333,Brösarp-15-138,Brösarp-15-138,SWE,55.7167,14.1333
1063,yes,Brosarp-21-140,CS76729,SWE,55.7167,14.1333,Brösarp-21-140, ,Sweden,55.7167,14.1333,Brösarp-21-140, ,Sweden,55.7167,14.1333,Brösarp-21-140,Brösarp-21-140,SWE,55.7167,14.1333
1064,no,,,,,,Brösarp-25-142, ,Sweden,55.7167,14.1333,Brösarp-25-142, ,Sweden,55.7167,14.1333,,,,,
1066,no,Brosarp-34-145,CS76730,SWE,55.7167,14.1333,,,,,,,,,,,Brösarp-34-145,Brösarp-34-145,SWE,55.7167,14.1333
1068,no,,,,,,Brösarp-37-149, ,Sweden,55.7167,14.1333,Brösarp-37-149, ,Sweden,55.7167,14.1333,,,,,
1070,yes,Brosarp-45-153,CS77643,SWE,55.7167,14.1333,Brösarp-45-153, ,Sweden,55.7167,14.1333,Brösarp-45-153, ,Sweden,55.7167,14.1333,Brösarp-45-153,Brösarp-45-153,SWE,55.7167,14.1333
1072,no,,,,,,Brösarp-51-157, ,Sweden,55.7167,14.1333,Brösarp-51-157, ,Sweden,55.7167,14.1333,,,,,
1073,no,,,,,,Brösarp-53-159, ,Sweden,55.7167,14.1333,Brösarp-53-159, ,Sweden,55.7167,14.1333,,,,,
1075,no,,,,,,Brösarp-63-163, ,Sweden,55.7167,14.1333,Brösarp-63-163, ,Sweden,55.7167,14.1333,,,,,
1132,no,,,,,,Gårdby-17-198, ,Sweden,56.6167,16.65,Gårdby-17-198, ,Sweden,56.6167,16.65,,,,,
1153,no,,,,,,Aledal-1-34, ,Sweden,56.7,16.5167,Aledal-1-34, ,Sweden,56.7,16.5167,,,,,
1163,no,,,,,,Aledal-11-63, ,Sweden,56.7,16.5167,Aledal-11-63, ,Sweden,56.7,16.5167,,,,,
1169,no,,,,,,Aledal-17-82, ,Sweden,56.7,16.5167,Aledal-17-82, ,Sweden,56.7,16.5167,,,,,
1247,no,,,,,,Tos-31-374, ,Sweden,59.4333,17.0167,Tos-31-374, ,Sweden,59.4333,17.0167,,,,,
1256,no,,,,,,Tos-93-391, ,Sweden,59.4333,17.0167,Tos-93-391, ,Sweden,59.4333,17.0167,,,,,
1312,no,,,,,,Ängsö-57-419, ,Sweden,59.5667,16.8667,Ängsö-57-419, ,Sweden,59.5667,16.8667,,,,,
1313,yes,angso-59-422,CS77658,SWE,59.5667,16.8667,Ängsö-59-422, ,Sweden,59.5667,16.8667,Ängsö-59-422, ,Sweden,59.5667,16.8667,Ängsö-59-422,Ängsö-59-422,SWE,59.5667,16.8667
1317,yes,angso-74-430,CS76665,SWE,59.5667,16.8667,Ängsö-74-430, ,Sweden,59.5667,16.8667,Ängsö-74-430, ,Sweden,59.5667,16.8667,Ängsö-74-430,Ängsö-74-430,SWE,59.5667,16.8667
1318,no,,,,,,Ängsö-80-432, ,Sweden,59.5667,16.8667,Ängsö-80-432, ,Sweden,59.5667,16.8667,Ängsö-80-432,Ängsö-80-432,SWE,59.5667,16.8667
1360,no,,,,,,Ham-2-228, ,Sweden,59.7833,17.5833,Ham-2-228, ,Sweden,59.7833,17.5833,,,,,
1362,no,,,,,,Ham-6-232, ,Sweden,59.7833,17.5833,Ham-6-232, ,Sweden,59.7833,17.5833,,,,,
1363,no,,,,,,Ham-7-233, ,Sweden,59.7833,17.5833,Ham-7-233, ,Sweden,59.7833,17.5833,Ham-7-233,Ham-7-233,SWE,59.7833,17.5833
1366,no,,,,,,Ham-10-239, ,Sweden,59.7833,17.5833,Ham-10-239, ,Sweden,59.7833,17.5833,,,,,
1374,no,,,,,,Ham-27-256, ,Sweden,59.7833,17.5833,Ham-27-256, ,Sweden,59.7833,17.5833,,,,,
1391,no,,,,,,Stabby-13, ,Sweden,59.8,17.5833,Stabby-13, ,Sweden,59.8,17.5833,,,,,
1404,no,,,,,,Stabby-26, ,Sweden,59.8,17.5833,Stabby-26, ,Sweden,59.8,17.5833,,,,,
1409,no,,,,,,Röd-38, ,Sweden,62.8,18.2,Röd-38, ,Sweden,62.8,18.2,,,,,
1416,no,,,,,,Röd-45, ,Sweden,62.8,18.2,Röd-45, ,Sweden,62.8,18.2,,,,,
1435,no,,,,,,Röd-17-319, ,Sweden,62.8,18.2,Röd-17-319, ,Sweden,62.8,18.2,Röd-17-319,Röd-17-319,SWE,62.8,18.2
1585,no,,,,,,Hen-16-268, ,Sweden,65.25,15.6,Hen-16-268, ,Sweden,65.25,15.6,Hen-16-268,Hen-16-268,SWE,65.25,15.6
1612,no,Brn-10,CS78962,USA,41.9,-86.583,,,,,,,,,,,,,,,
1622,no,Brn-24,CS78963,USA,41.9,-86.583,,,,,,,,,,,,,,,
1651,no,DuckLkSP38,CS78964,USA,43.3431,-86.4045,,,,,,,,,,,,,,,
1652,no,DuckLkSP40,CS78965,USA,43.3431,-86.4045,,,,,,,,,,,,,,,
1676,no,Haz-2,CS78966,USA,41.879,-86.607,,,,,,,,,,,,,,,
1684,no,Haz-10,CS78967,USA,41.879,-86.607,,,,,,,,,,,,,,,
1716,no,,,,,,KBS-Mac-8, ,United States of America,42.405,-85.398,KBS-Mac-8, ,United States of America,42.405,-85.398,,,,,
1718,no,,,,,,KBS-Mac-15, ,United States of America,42.405,-85.398,KBS-Mac-15, ,United States of America,42.405,-85.398,,,,,
1719,no,,,,,,KBS-Mac-16, ,United States of America,42.405,-85.398,KBS-Mac-16, ,United States of America,42.405,-85.398,,,,,
1720,no,,,,,,KBS-Mac-17, ,United States of America,42.405,-85.398,KBS-Mac-17, ,United States of America,42.405,-85.398,,,,,
1722,no,,,,,,KBS-Mac-23, ,United States of America,42.405,-85.398,KBS-Mac-23, ,United States of America,42.405,-85.398,,,,,
1724,no,,,,,,KBS-Mac-28, ,United States of America,42.405,-85.398,KBS-Mac-28, ,United States of America,42.405,-85.398,,,,,
1726,no,,,,,,KBS-Mac-33, ,United States of America,42.405,-85.398,KBS-Mac-33, ,United States of America,42.405,-85.398,,,,,
1729,no,,,,,,KBS-Mac-41, ,United States of America,42.405,-85.398,KBS-Mac-41, ,United States of America,42.405,-85.398,,,,,
1730,no,,,,,,KBS-Mac-43, ,United States of America,42.405,-85.398,KBS-Mac-43, ,United States of America,42.405,-85.398,,,,,
1733,no,,,,,,KBS-Mac-53, ,United States of America,42.405,-85.398,KBS-Mac-53, ,United States of America,42.405,-85.398,,,,,
1736,no,,,,,,KBS-Mac-58, ,United States of America,42.405,-85.398,KBS-Mac-58, ,United States of America,42.405,-85.398,,,,,
1738,no,,,,,,KBS-Mac-64, ,United States of America,42.405,-85.398,KBS-Mac-64, ,United States of America,42.405,-85.398,,,,,
1739,no,KBS-Mac-68,CS78968,USA,42.405,-85.398,,,,,,,,,,,,,,,
1740,no,,,,,,KBS-Mac-72, ,United States of America,42.405,-85.398,KBS-Mac-72, ,United States of America,42.405,-85.398,,,,,
1741,no,KBS-Mac-74,CS78969,USA,42.405,-85.398,,,,,,,,,,,,,,,
1742,no,,,,,,KBS-Mac-73, ,United States of America,42.405,-85.398,KBS-Mac-73, ,United States of America,42.405,-85.398,,,,,
1743,no,,,,,,KBS-Mac-75, ,United States of America,42.405,-85.398,KBS-Mac-75, ,United States of America,42.405,-85.398,,,,,
1744,no,,,,,,KBS-Mac-76, ,United States of America,42.405,-85.398,KBS-Mac-76, ,United States of America,42.405,-85.398,,,,,
1745,no,,,,,,KBS-Mac-78, ,United States of America,42.405,-85.398,KBS-Mac-78, ,United States of America,42.405,-85.398,,,,,
1749,no,,,,,,KBS-Mac-88, ,United States of America,42.405,-85.398,KBS-Mac-88, ,United States of America,42.405,-85.398,,,,,
1750,no,,,,,,KBS-Mac-89, ,United States of America,42.405,-85.398,KBS-Mac-89, ,United States of America,42.405,-85.398,,,,,
1751,no,,,,,,KBS-Mac-91, ,United States of America,42.405,-85.398,KBS-Mac-91, ,United States of America,42.405,-85.398,,,,,
1752,no,,,,,,KBS-Mac-95, ,United States of America,42.405,-85.398,KBS-Mac-95, ,United States of America,42.405,-85.398,,,,,
1753,no,,,,,,KBS-Mac-96, ,United States of America,42.405,-85.398,KBS-Mac-96, ,United States of America,42.405,-85.398,,,,,
1756,no,Ker-4,CS78970,USA,42.184,-86.358,,,,,,,,,,,,,,,
1757,no,Ker-5,CS78971,USA,42.184,-86.358,,,,,,,,,,,,,,,
1782,no,,,,,,Ker-38, ,United States of America,42.184,-86.358,Ker-38, ,United States of America,42.184,-86.358,,,,,
1793,no,L-R-5,CS78972,USA,41.847,-86.67,,,,,,,,,,,,,,,
1797,no,L-R-10,CS78973,USA,41.847,-86.67,,,,,,,,,,,,,,,
1799,no,,,,,,L-R-12, ,United States of America,41.847,-86.67,L-R-12, ,United States of America,41.847,-86.67,,,,,
1819,no,Lak-12,CS78974,USA,41.8,-86.67,,,,,,,,,,,,,,,
1820,no,Lak-13,CS78975,USA,41.8,-86.67,,,,,,,,,,,,,,,
1834,no,Mdn-8,CS78976,USA,42.051,-86.509,,,,,,,,,,,,,,,
1835,no,Mdn-10,CS78977,USA,42.051,-86.509,,,,,,,,,,,,,,,
1850,no,,,,,,MNF-Pot-8, ,United States of America,43.595,-86.2657,MNF-Pot-8, ,United States of America,43.595,-86.2657,,,,,
1851,no,MNF-Pot-10,CS78978,USA,43.595,-86.2657,,,,,,,,,,,,,,,
1852,no,MNF-Pot-15,CS78979,USA,43.595,-86.2657,,,,,,,,,,,,,,,
1857,no,,,,,,MNF-Pot-46, ,United States of America,43.595,-86.2657,MNF-Pot-46, ,United States of America,43.595,-86.2657,,,,,
1858,no,,,,,,MNF-Pot-47, ,United States of America,43.595,-86.2657,MNF-Pot-47, ,United States of America,43.595,-86.2657,,,,,
1859,no,,,,,,MNF-Pot-48, ,United States of America,43.595,-86.2657,MNF-Pot-48, ,United States of America,43.595,-86.2657,,,,,
1862,no,,,,,,MNF-Pot-56, ,United States of America,43.595,-86.2657,MNF-Pot-56, ,United States of America,43.595,-86.2657,,,,,
1864,no,,,,,,MNF-Pot-60, ,United States of America,43.595,-86.2657,MNF-Pot-60, ,United States of America,43.595,-86.2657,,,,,
1865,no,,,,,,MNF-Pot-61, ,United States of America,43.595,-86.2657,MNF-Pot-61, ,United States of America,43.595,-86.2657,,,,,
1867,no,,,,,,MNF-Pot-68, ,United States of America,43.595,-86.2657,MNF-Pot-68, ,United States of America,43.595,-86.2657,,,,,
1868,no,,,,,,MNF-Pot-69, ,United States of America,43.595,-86.2657,MNF-Pot-69, ,United States of America,43.595,-86.2657,,,,,
1871,no,,,,,,MNF-Pot-76, ,United States of America,43.595,-86.2657,MNF-Pot-76, ,United States of America,43.595,-86.2657,,,,,
1873,no,,,,,,MNF-Pot-79, ,United States of America,43.595,-86.2657,MNF-Pot-79, ,United States of America,43.595,-86.2657,,,,,
1874,no,,,,,,MNF-Pot-80, ,United States of America,43.595,-86.2657,MNF-Pot-80, ,United States of America,43.595,-86.2657,,,,,
1890,no,MNF-Riv-21,CS77101,USA,43.5139,-86.1859,,,,,,,,,,,MNF-Riv-21,MNF-Riv-21,USA,43.5139,-86.1859
1918,no,,,,,,MNF-Riv-67, ,United States of America,43.5139,-86.1859,MNF-Riv-67, ,United States of America,43.5139,-86.1859,,,,,
1926,no,,,,,,MNF-Che-3, ,United States of America,43.5251,-86.1843,MNF-Che-3, ,United States of America,43.5251,-86.1843,,,,,
1936,no,,,,,,MNF-Che-36, ,United States of America,43.5251,-86.1843,MNF-Che-36, ,United States of America,43.5251,-86.1843,,,,,
1938,no,,,,,,MNF-Che-41, ,United States of America,43.5251,-86.1843,MNF-Che-41, ,United States of America,43.5251,-86.1843,,,,,
1941,no,,,,,,MNF-Che-45, ,United States of America,43.5251,-86.1843,MNF-Che-45, ,United States of America,43.5251,-86.1843,,,,,
1942,no,MNF-Che-47,CS78980,USA,43.5251,-86.1843,,,,,,,,,,,,,,,
1943,no,MNF-Che-49,CS78981,USA,43.5251,-86.1843,,,,,,,,,,,,,,,
1948,no,,,,,,MNF-Che-58, ,United States of America,43.5251,-86.1843,MNF-Che-58, ,United States of America,43.5251,-86.1843,,,,,
1949,no,,,,,,MNF-Jac-2, ,United States of America,43.5187,-86.1739,MNF-Jac-2, ,United States of America,43.5187,-86.1739,,,,,
1952,no,,,,,,MNF-Jac-9, ,United States of America,43.5187,-86.1739,MNF-Jac-9, ,United States of America,43.5187,-86.1739,,,,,
1954,no,MNF-Jac-12,CS77097,USA,43.5187,-86.1739,,,,,,,,,,,MNF-Jac-12,MNF-Jac-12,USA,43.5187,-86.1739
1959,no,,,,,,MNF-Jac-21, ,United States of America,43.5187,-86.1739,MNF-Jac-21, ,United States of America,43.5187,-86.1739,,,,,
1960,no,,,,,,MNF-Jac-22, ,United States of America,43.5187,-86.1739,MNF-Jac-22, ,United States of America,43.5187,-86.1739,,,,,
1963,no,,,,,,MNF-Jac-26, ,United States of America,43.5187,-86.1739,MNF-Jac-26, ,United States of America,43.5187,-86.1739,,,,,
1965,no,,,,,,MNF-Jac-30, ,United States of America,43.5187,-86.1739,MNF-Jac-30, ,United States of America,43.5187,-86.1739,,,,,
1966,no,,,,,,MNF-Jac-31, ,United States of America,43.5187,-86.1739,MNF-Jac-31, ,United States of America,43.5187,-86.1739,,,,,
1967,no,,,,,,MNF-Jac-32, ,United States of America,43.5187,-86.1739,MNF-Jac-32, ,United States of America,43.5187,-86.1739,,,,,
1968,no,,,,,,MNF-Jac-34, ,United States of America,43.5187,-86.1739,MNF-Jac-34, ,United States of America,43.5187,-86.1739,,,,,
1981,no,,,,,,MNF-Jac-68, ,United States of America,43.5187,-86.1739,MNF-Jac-68, ,United States of America,43.5187,-86.1739,,,,,
1992,no,,,,,,MNF-Pin-2, ,United States of America,43.5356,-86.1788,MNF-Pin-2, ,United States of America,43.5356,-86.1788,,,,,
2011,no,,,,,,MNF-Pin-31, ,United States of America,43.5356,-86.1788,MNF-Pin-31, ,United States of America,43.5356,-86.1788,,,,,
2017,no,MNF-Pin-40,CS78982,USA,43.5356,-86.1788,,,,,,,,,,,,,,,
2019,no,,,,,,MNF-Pin-43, ,United States of America,43.5356,-86.1788,MNF-Pin-43, ,United States of America,43.5356,-86.1788,,,,,
2020,no,,,,,,MNF-Pin-44, ,United States of America,43.5356,-86.1788,MNF-Pin-44, ,United States of America,43.5356,-86.1788,,,,,
2031,no,Map-8,CS78983,USA,42.166,-86.412,,,,,,,,,,,,,,,
2053,no,Map-35,CS78984,USA,42.166,-86.412,,,,,,,,,,,,,,,
2081,no,MuskSP-68,CS78985,USA,43.2483,-86.3368,,,,,,,,,,,,,,,
2091,no,MuskSP-83,CS78986,USA,43.2483,-86.3368,,,,,,,,,,,,,,,
2106,no,MSGA-10,CS78987,USA,43.2749,-86.0891,,,,,,,,,,,,,,,
2108,no,MSGA-12,CS78988,USA,43.2749,-86.0891,,,,,,,,,,,,,,,
2141,no,MSGA-61,CS78989,USA,43.2749,-86.0891,,,,,,,,,,,,,,,
2148,no,,,,,,Paw-1, ,United States of America,42.148,-86.431,Paw-1, ,United States of America,42.148,-86.431,,,,,
2150,no,,,,,,Paw-3, ,United States of America,42.148,-86.431,Paw-3, ,United States of America,42.148,-86.431,,,,,
2151,no,,,,,,Paw-4, ,United States of America,42.148,-86.431,Paw-4, ,United States of America,42.148,-86.431,,,,,
2157,no,,,,,,Paw-11, ,United States of America,42.148,-86.431,Paw-11, ,United States of America,42.148,-86.431,,,,,
2159,no,Paw-13,CS78990,USA,42.148,-86.431,,,,,,,,,,,,,,,
2160,no,,,,,,Paw-14, ,United States of America,42.148,-86.431,Paw-14, ,United States of America,42.148,-86.431,,,,,
2166,no,Paw-20,CS78991,USA,42.148,-86.431,,,,,,,,,,,,,,,
2175,no,,,,,,Paw-31, ,United States of America,42.148,-86.431,Paw-31, ,United States of America,42.148,-86.431,,,,,
2180,no,,,,,,Paw-40, ,United States of America,42.148,-86.431,Paw-40, ,United States of America,42.148,-86.431,,,,,
2187,no,,,,,,Pent-1, ,United States of America,43.7623,-86.3929,Pent-1, ,United States of America,43.7623,-86.3929,,,,,
2191,no,Pent-7,CS78992,USA,43.7623,-86.3929,,,,,,,,,,,,,,,
2201,no,,,,,,Pent-22, ,United States of America,43.7623,-86.3929,Pent-22, ,United States of America,43.7623,-86.3929,,,,,
2202,no,Pent-23,CS77168,USA,43.7623,-86.3929,,,,,,,,,,,Pent-23,Pent-23,USA,43.7623,-86.3929
2204,no,,,,,,Pent-30, ,United States of America,43.7623,-86.3929,Pent-30, ,United States of America,43.7623,-86.3929,,,,,
2212,no,Pent-46,CS78993,USA,43.7623,-86.3929,,,,,,,,,,,,,,,
2214,no,,,,,,Pent-49, ,United States of America,43.7623,-86.3929,Pent-49, ,United States of America,43.7623,-86.3929,,,,,
2239,no,Riv-25,CS78994,USA,42.184,-86.382,,,,,,,,,,,,,,,
2240,no,Riv-26,CS78995,USA,42.184,-86.382,,,,,,,,,,,,,,,
2274,no,,,,,,SLSP-30, ,United States of America,43.665,-86.496,SLSP-30, ,United States of America,43.665,-86.496,,,,,
2276,no,SLSP-31,CS77254,USA,43.665,-86.496,,,,,,,,,,,SLSP-31,SLSP-31,USA,43.665,-86.496
2278,no,SLSP-35,CS77255,USA,43.665,-86.496,,,,,,,,,,,SLSP-35,SLSP-35,USA,43.665,-86.496
2280,no,,,,,,SLSP-58, ,United States of America,43.665,-86.496,SLSP-58, ,United States of America,43.665,-86.496,,,,,
2283,no,,,,,,SLSP-72, ,United States of America,43.665,-86.496,SLSP-72, ,United States of America,43.665,-86.496,,,,,
2285,no,SLSP-69,CS78996,USA,43.665,-86.496,,,,,,,,,,,,,,,
2286,no,SLSP-67,CS78997,USA,43.665,-86.496,,,,,,,,,,,,,,,
2290,no,,,,,,Ste-3, ,United States of America,42.03,-86.514,Ste-3, ,United States of America,42.03,-86.514,,,,,
2292,no,,,,,,Ste-6, ,United States of America,42.03,-86.514,Ste-6, ,United States of America,42.03,-86.514,,,,,
2294,no,,,,,,Ste-9, ,United States of America,42.03,-86.514,Ste-9, ,United States of America,42.03,-86.514,,,,,
2300,no,,,,,,Ste-15, ,United States of America,42.03,-86.514,Ste-15, ,United States of America,42.03,-86.514,,,,,
2316,no,,,,,,Ste-37, ,United States of America,42.03,-86.514,Ste-37, ,United States of America,42.03,-86.514,,,,,
2317,no,Ste-40,CS77278,USA,42.03,-86.514,,,,,,,,,,,Ste-40,Ste-40,USA,42.03,-86.514
2320,no,,,,,,Wilcox-4, ,United States of America,43.48,-89.46,Wilcox-4, ,United States of America,43.48,-89.46,,,,,
2327,no,,,,,,Wilcox-16, ,United States of America,43.48,-89.46,Wilcox-16, ,United States of America,43.48,-89.46,,,,,
2338,no,,,,,,Wilcox-41, ,United States of America,43.48,-89.46,Wilcox-41, ,United States of America,43.48,-89.46,,,,,
2370,no,Yng-4,CS78998,USA,41.865,-86.646,,,,,,,,,,,,,,,
2412,no,Yng-53,CS78999,USA,41.865,-86.646,,,,,,,,,,,,,,,
4632,no,,,,,,UKSW06-025, ,United Kingdom,50.4,-4.7,UKSW06-025, ,United Kingdom,50.4,-4.7,,,,,
4675,no,,,,,,UKSW06-070, ,United Kingdom,50.4,-4.7,UKSW06-070, ,United Kingdom,50.4,-4.7,,,,,
4757,no,,,,,,UKSW06-157, ,United Kingdom,50.4,-4.7,UKSW06-157, ,United Kingdom,50.4,-4.7,,,,,
4758,no,,,,,,UKSW06-158, ,United Kingdom,50.4,-4.7,UKSW06-158, ,United Kingdom,50.4,-4.7,,,,,
4779,no,UKSW06-179,CS78808,UK,50.4,-4.9,,,,,,,,,,,UKSW06-179,UKSW06-179,UK,50.4,-4.9
4802,no,,,,,,UKSW06-202, ,United Kingdom,50.4,-4.9,UKSW06-202, ,United Kingdom,50.4,-4.9,,,,,
4807,no,UKSW06-207,CS78809,UK,50.4,-4.9,,,,,,,,,,,UKSW06-207,UKSW06-207,UK,50.4,-4.9
4820,no,,,,,,UKSW06-220, ,United Kingdom,50.4,-4.9,UKSW06-220, ,United Kingdom,50.4,-4.9,,,,,
4826,no,UKSW06-226,CS78810,UK,50.4,-4.9,,,,,,,,,,,UKSW06-226,UKSW06-226,UK,50.4,-4.9
4827,no,,,,,,UKSW06-227, ,United Kingdom,50.4,-4.9,UKSW06-227, ,United Kingdom,50.4,-4.9,,,,,
4840,no,UKSW06-240,CS79000,UK,50.4,-4.9,,,,,,,,,,,,,,,
4857,no,UKSW06-257,CS79001,UK,50.3,-4.9,,,,,,,,,,,,,,,
4862,no,,,,,,UKSW06-262, ,United Kingdom,50.3,-4.9,UKSW06-262, ,United Kingdom,50.3,-4.9,,,,,
4879,no,,,,,,UKSW06-280, ,United Kingdom,50.3,-4.9,UKSW06-280, ,United Kingdom,50.3,-4.9,,,,,
4884,no,UKSW06-285,CS78811,UK,50.3,-4.9,,,,,,,,,,,UKSW06-285,UKSW06-285,UK,50.3,-4.9
4900,no,UKSW06-302,CS78812,UK,50.3,-4.8,,,,,,,,,,,UKSW06-302,UKSW06-302,UK,50.3,-4.8
4927,no,,,,,,UKSW06-329, ,United Kingdom,50.3,-4.8,UKSW06-329, ,United Kingdom,50.3,-4.8,,,,,
4935,no,,,,,,UKSW06-337, ,United Kingdom,50.327643,-4.601173,UKSW06-337, ,United Kingdom,50.327643,-4.601173,,,,,
4939,no,UKSW06-341,CS79002,UK,50.4,-4.7,,,,,,,,,,,,,,,
4958,no,UKSW06-360,CS78814,UK,50.5,-4.5,,,,,,,,,,,UKSW06-360,UKSW06-360,UK,50.5,-4.5
4980,no,,,,,,UKSE06-032, ,United Kingdom,51.3,0.5,UKSE06-032, ,United Kingdom,51.3,0.5,,,,,
4997,no,,,,,,UKSE06-062, ,United Kingdom,51.3,0.5,UKSE06-062, ,United Kingdom,51.3,0.5,,,,,
5023,no,UKSE06-118,CS78799,UK,51.3,0.5,,,,,,,,,,,UKSE06-118,UKSE06-118,UK,51.3,0.5
5056,no,,,,,,UKSE06-192, ,United Kingdom,51.3,0.5,UKSE06-192, ,United Kingdom,51.3,0.5,,,,,
5104,no,UKSE06-252,CS78800,UK,51.3,0.5,,,,,,,,,,,UKSE06-252,UKSE06-252,UK,51.3,0.5
5106,no,,,,,,UKSE06-254, ,United Kingdom,51.3,0.5,UKSE06-254, ,United Kingdom,51.3,0.5,,,,,
5116,no,,,,,,UKSE06-272, ,United Kingdom,51.3,0.4,UKSE06-272, ,United Kingdom,51.3,0.4,,,,,
5122,no,,,,,,UKSE06-278, ,United Kingdom,51.3,0.4,UKSE06-278, ,United Kingdom,51.3,0.4,,,,,
5133,no,,,,,,UKSE06-302, ,United Kingdom,52.2,-1.7,UKSE06-302, ,United Kingdom,52.2,-1.7,,,,,
5141,no,,,,,,UKSE06-311, ,United Kingdom,52.2,-1.7,UKSE06-311, ,United Kingdom,52.2,-1.7,,,,,
5145,no,,,,,,UKSE06-315, ,United Kingdom,52.2,-1.7,UKSE06-315, ,United Kingdom,52.2,-1.7,,,,,
5146,no,,,,,,UKSE06-316, ,United Kingdom,52.2,-1.7,UKSE06-316, ,United Kingdom,52.2,-1.7,,,,,
