,number_flowers_collected,site,plot,date,sampleid,year,month,day,to_skip,source,generation
2754,5.0,57,7,2018-11-14,MLFH570720181114,2018,11,14,,samples_records,2
2755,3.0,57,10,2018-11-14,MLFH571020181114,2018,11,14,,samples_records,2
2756,3.0,57,16,2018-11-14,MLFH571620181114,2018,11,14,,samples_records,2
2757,22.0,57,1,2018-10-30,MLFH570120181030,2018,10,30,,samples_records,2
2758,6.0,57,3,2018-10-30,MLFH570320181030,2018,10,30,,samples_records,2
2759,8.0,57,4,2018-10-30,MLFH570420181030,2018,10,30,,samples_records,2
2760,16.0,57,6,2018-10-30,MLFH570620181030,2018,10,30,,samples_records,2
2761,18.0,57,7,2018-10-30,MLFH570720181030,2018,10,30,,samples_records,2
2762,6.0,57,9,2018-10-30,MLFH570920181030,2018,10,30,,samples_records,2
2763,9.0,57,10,2018-10-30,MLFH571020181030,2018,10,30,,samples_records,2
2764,3.0,57,12,2018-10-30,MLFH571220181030,2018,10,30,,samples_records,2
2765,9.0,57,13,2018-10-30,MLFH571320181030,2018,10,30,,samples_records,2
2766,17.0,57,15,2018-10-30,MLFH571520181030,2018,10,30,,samples_records,2
2767,25.0,57,16,2018-10-30,MLFH571620181030,2018,10,30,,samples_records,2
2768,13.0,57,18,2018-10-30,MLFH571820181030,2018,10,30,,samples_records,2
2769,38.0,57,1,2018-10-15,MLFH570120181015,2018,10,15,,samples_records,2
2770,9.0,57,3,2018-10-15,MLFH570320181015,2018,10,15,,samples_records,2
2771,6.0,57,4,2018-10-15,MLFH570420181015,2018,10,15,,samples_records,2
2772,21.0,57,6,2018-10-15,MLFH570620181015,2018,10,15,,samples_records,2
2773,28.0,57,7,2018-10-15,MLFH570720181015,2018,10,15,,samples_records,2
2774,9.0,57,9,2018-10-15,MLFH570920181015,2018,10,15,,samples_records,2
2775,19.0,57,10,2018-10-15,MLFH571020181015,2018,10,15,,samples_records,2
2776,30.0,57,12,2018-10-15,MLFH571220181015,2018,10,15,,samples_records,2
2777,26.0,57,13,2018-10-15,MLFH571320181015,2018,10,15,,samples_records,2
2778,30.0,57,15,2018-10-15,MLFH571520181015,2018,10,15,,samples_records,2
2779,34.0,57,16,2018-10-15,MLFH571620181015,2018,10,15,,samples_records,2
2780,27.0,57,18,2018-10-15,MLFH571820181015,2018,10,15,,samples_records,2
2781,49.0,57,1,2018-10-03,MLFH570120181003,2018,10,3,,samples_records,2
2782,16.0,57,3,2018-10-03,MLFH570320181003,2018,10,3,,samples_records,2
2783,11.0,57,4,2018-10-03,MLFH570420181003,2018,10,3,,samples_records,2
2784,21.0,57,6,2018-10-03,MLFH570620181003,2018,10,3,,samples_records,2
2785,26.0,57,7,2018-10-03,MLFH570720181003,2018,10,3,,samples_records,2
2786,23.0,57,9,2018-10-03,MLFH570920181003,2018,10,3,,samples_records,2
2787,12.0,57,10,2018-10-03,MLFH571020181003,2018,10,3,,samples_records,2
2788,38.0,57,12,2018-10-03,MLFH571220181003,2018,10,3,,samples_records,2
2789,55.0,57,13,2018-10-03,MLFH571320181003,2018,10,3,,samples_records,2
2790,62.0,57,15,2018-10-03,MLFH571520181003,2018,10,3,,samples_records,2
2791,50.0,57,16,2018-10-03,MLFH571620181003,2018,10,3,,samples_records,2
2792,61.0,57,18,2018-10-03,MLFH571820181003,2018,10,3,,samples_records,2
2793,38.0,57,1,2018-09-19,MLFH570120180919,2018,9,19,,samples_records,2
2794,12.0,57,3,2018-09-19,MLFH570320180919,2018,9,19,,samples_records,2
2795,6.0,57,4,2018-09-19,MLFH570420180919,2018,9,19,,samples_records,2
2796,13.0,57,6,2018-09-19,MLFH570620180919,2018,9,19,,samples_records,2
2797,31.0,57,7,2018-09-19,MLFH570720180919,2018,9,19,,samples_records,2
2798,27.0,57,9,2018-09-19,MLFH570920180919,2018,9,19,,samples_records,2
2799,2.0,57,10,2018-09-19,MLFH571020180919,2018,9,19,,samples_records,2
2800,34.0,57,12,2018-09-19,MLFH571220180919,2018,9,19,,samples_records,2
2801,56.0,57,13,2018-09-19,MLFH571320180919,2018,9,19,,samples_records,2
2802,56.0,57,15,2018-09-19,MLFH571520180919,2018,9,19,,samples_records,2
2803,48.0,57,16,2018-09-19,MLFH571620180919,2018,9,19,,samples_records,2
2804,36.0,57,18,2018-09-19,MLFH571820180919,2018,9,19,,samples_records,2
2805,13.0,57,15,2018-09-05,MLFH571520180905,2018,9,5,True,samples_records,2
2806,16.0,57,16,2018-09-05,MLFH571620180905,2018,9,5,,samples_records,2
2807,2.0,57,3,2018-06-06,MLFH570320180606,2018,6,6,,samples_records,1
